Record Number,CAE Number,Rights Type,Distribution (posted),Usage Narrative,Usage Summary,Un-Notified Flag,Work Title,Amount (performance revenue),Share,Perf Start Date,Perf End Date,Prod Header,Broadcast Region,Production ID,Number of Perfs,Duration,IP1,IP2,IP3,IP4,Tunecode,ISWC,WID,Catalogue Number,Invoice Number,Currency,Works Share Transfer From,Works Share Transfer To,Old Share,New Share,Adjustment Reason
4248,00618760530,P,2020121,CFM (East) Non Peak Main,Radio, ,Read All About It,.01,17.5,08/01/2020,08/01/2020, ,CFM Radio - 96.4 / 102.2 / 102.5 & 103.4,,00000001,224,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4249,00618760530,P,2020121,CFM (East) Non Peak Main,Radio, ,Read All About It,.01,17.5,10/06/2020,10/06/2020, ,CFM Radio - 96.4 / 102.2 / 102.5 & 103.4,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4250,00618760530,P,2020121,CFM (East) Non Peak Main,Radio, ,Read All About It,.01,17.5,24/06/2020,24/06/2020, ,CFM Radio - 96.4 / 102.2 / 102.5 & 103.4,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4251,00618760530,P,2020121,CFM (East) Non Peak Main,Radio, ,Read All About It,.01,17.5,12/07/2020,12/07/2020, ,CFM Radio - 96.4 / 102.2 / 102.5 & 103.4,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4252,00618760530,P,2020121,CFM (East) Non Peak Main,Radio, ,Read All About It,.01,17.5,02/07/2020,02/07/2020, ,CFM Radio - 96.4 / 102.2 / 102.5 & 103.4,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4253,00618760530,P,2020121,CFM (East) Non Peak Main,Radio, ,Read All About It,.01,17.5,10/08/2020,10/08/2020, ,CFM Radio - 96.4 / 102.2 / 102.5 & 103.4,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4254,00618760530,P,2020121,CFM (East) Non Peak Main,Radio, ,Read All About It,.01,17.5,18/01/2020,18/01/2020, ,CFM Radio - 96.4 / 102.2 / 102.5 & 103.4,,00000001,229,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4255,00618760530,P,2020121,CFM (East) Non Peak Main,Radio, ,Read All About It,.01,17.5,13/02/2020,13/02/2020, ,CFM Radio - 96.4 / 102.2 / 102.5 & 103.4,,00000001,225,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4256,00618760530,P,2020121,CFM (East) Non Peak Main,Radio, ,Read All About It,.01,17.5,24/02/2020,24/02/2020, ,CFM Radio - 96.4 / 102.2 / 102.5 & 103.4,,00000001,226,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4257,00618760530,P,2020121,CFM (East) Non Peak Main,Radio, ,Read All About It,.01,17.5,29/02/2020,29/02/2020, ,CFM Radio - 96.4 / 102.2 / 102.5 & 103.4,,00000001,194,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4258,00618760530,P,2020121,CFM (East) Non Peak Main,Radio, ,Read All About It,.01,17.5,23/04/2020,23/04/2020, ,CFM Radio - 96.4 / 102.2 / 102.5 & 103.4,,00000001,255,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4259,00618760530,P,2020121,CFM (East) Non Peak Main,Radio, ,Read All About It,.01,17.5,29/03/2020,29/03/2020, ,CFM Radio - 96.4 / 102.2 / 102.5 & 103.4,,00000001,230,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4260,00618760530,P,2020121,CFM (East) Non Peak Main,Radio, ,Read All About It,.01,17.5,27/01/2020,27/01/2020, ,CFM Radio - 96.4 / 102.2 / 102.5 & 103.4,,00000001,226,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4261,00618760530,P,2020121,CFM (East) Non Peak Main,Radio, ,Read All About It,.01,17.5,05/03/2020,05/03/2020, ,CFM Radio - 96.4 / 102.2 / 102.5 & 103.4,,00000001,225,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4262,00618760530,P,2020121,CFM Public Reception,Public Reception, ,Read All About It,.01,17.5,10/08/2020,10/08/2020, ,CFM Public Reception,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4263,00618760530,P,2020121,CFM Public Reception,Public Reception, ,Read All About It,.01,17.5,11/07/2020,11/07/2020, ,CFM Public Reception,,00000001,225,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4264,00618760530,P,2020121,CFM Public Reception,Public Reception, ,Read All About It,.01,17.5,29/07/2020,29/07/2020, ,CFM Public Reception,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4265,00618760530,P,2020121,CFM Public Reception,Public Reception, ,Read All About It,.01,17.5,02/07/2020,02/07/2020, ,CFM Public Reception,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4266,00618760530,P,2020121,CFM Public Reception,Public Reception, ,Read All About It,.01,17.5,17/09/2020,17/09/2020, ,CFM Public Reception,,00000001,224,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4267,00618760530,P,2020121,CFM Public Reception,Public Reception, ,Read All About It,.01,17.5,12/07/2020,12/07/2020, ,CFM Public Reception,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4268,00618760530,P,2020121,CFM Public Reception,Public Reception, ,Read All About It,.01,17.5,27/08/2020,27/08/2020, ,CFM Public Reception,,00000001,190,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4269,00618760530,P,2020121,Canadian (SOCAN) General & Broadcasting,Overseas, ,Read All About It,13.76,17.5,01/10/2019,31/12/2019,APPLE MUSIC BEATS, ,, ,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4270,00618760530,P,2020121,Canadian (SOCAN) General & Broadcasting,Overseas, ,Read All About It,.09,17.5,01/10/2019,31/12/2019,GOOGLEPLAY, ,, ,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4271,00618760530,P,2020121,Canadian (SOCAN) General & Broadcasting,Overseas, ,Read All About It,11.69,17.5,01/10/2019,31/12/2019,SIRIUSXM CHILL, ,, ,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4272,00618760530,P,2020121,Canadian (SOCAN) General & Broadcasting,Overseas, ,Read All About It,8.77,17.5,01/10/2019,31/12/2019,SIRIUSXM CHILL, ,, ,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4273,00618760530,P,2020121,Canadian (SOCAN) General & Broadcasting,Overseas, ,Read All About It,4.68,17.5,01/10/2019,31/12/2019,SIRIUSXM CHILL, ,, ,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4274,00618760530,P,2020121,Canadian (SOCAN) General & Broadcasting,Overseas, ,Read All About It,3.02,17.5,01/10/2019,31/12/2019,SPOTIFY, ,, ,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4275,00618760530,P,2020121,Canadian (SOCAN) General & Broadcasting,Overseas, ,Read All About It,.02,17.5,01/10/2019,31/12/2019,TIDAL, ,, ,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4276,00618760530,P,2020121,Canadian (SOCAN) General & Broadcasting,Overseas, ,Read All About It,.39,17.5,01/10/2019,31/12/2019,TOTAL HITS - POLAND, ,, ,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4277,00618760530,P,2020121,Canadian (SOCAN) General & Broadcasting,Overseas, ,Read All About It,18.32,17.5,01/10/2019,31/12/2019,YOUTUBE, ,, ,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4278,00618760530,P,2020121,City FM Radio City 96.7 Public Reception,Public Reception, ,Read All About It,.02,17.5,12/07/2020,12/07/2020, ,City FM Radio City 96.7 Public Reception,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4279,00618760530,P,2020121,City FM Radio City 96.7 Public Reception,Public Reception, ,Read All About It,.02,17.5,29/07/2020,29/07/2020, ,City FM Radio City 96.7 Public Reception,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4280,00618760530,P,2020121,City FM Radio City 96.7 Public Reception,Public Reception, ,Read All About It,.02,17.5,11/07/2020,11/07/2020, ,City FM Radio City 96.7 Public Reception,,00000001,225,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4281,00618760530,P,2020121,City FM Radio City 96.7 Public Reception,Public Reception, ,Read All About It,.02,17.5,10/08/2020,10/08/2020, ,City FM Radio City 96.7 Public Reception,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4282,00618760530,P,2020121,City FM Radio City 96.7 Public Reception,Public Reception, ,Read All About It,.02,17.5,02/07/2020,02/07/2020, ,City FM Radio City 96.7 Public Reception,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4283,00618760530,P,2020121,City FM Radio City 96.7 Public Reception,Public Reception, ,Read All About It,.02,17.5,27/08/2020,27/08/2020, ,City FM Radio City 96.7 Public Reception,,00000001,189,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4284,00618760530,P,2020121,Clyde 1 High Peak Main,Radio, ,Read All About It,.44,17.5,05/09/2020,05/09/2020, ,Clyde 1,,00000001,201,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4285,00618760530,P,2020121,Clyde 1 Low Peak Mains,Radio, ,Read All About It,.25,17.5,19/08/2020,19/08/2020, ,Clyde 1,,00000001,160,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4286,00618760530,P,2020121,Clyde 1 Low Peak Mains,Radio, ,Read All About It,.35,17.5,11/07/2020,11/07/2020, ,Clyde 1,,00000001,226,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4287,00618760530,P,2020121,Clyde 1 Non Peak Main,Radio, ,Read All About It,.15,17.5,06/09/2020,06/09/2020, ,Clyde 1,,00000001,162,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4288,00618760530,P,2020121,Clyde 1 Non Peak Main,Radio, ,Read All About It,.19,17.5,12/07/2020,12/07/2020, ,Clyde 1,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4289,00618760530,P,2020121,Clyde 1 Non Peak Main,Radio, ,Read All About It,.19,17.5,27/08/2020,27/08/2020, ,Clyde 1,,00000001,199,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4290,00618760530,P,2020121,Clyde 1 Non Peak Main,Radio, ,Read All About It,.19,17.5,02/07/2020,02/07/2020, ,Clyde 1,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4291,00618760530,P,2020121,Clyde 1 Non Peak Main,Radio, ,Read All About It,.15,17.5,10/08/2020,10/08/2020, ,Clyde 1,,00000001,165,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4292,00618760530,P,2020121,Clyde 1 Non Peak Main,Radio, ,Read All About It,.19,17.5,29/07/2020,29/07/2020, ,Clyde 1,,00000001,200,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4293,00618760530,P,2020121,Colombian (SAYCO) General & Broadcasting,Overseas, ,Read All About It,.04,17.5,01/01/2019,01/03/2019,LA X - BOGOTA, ,, ,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4294,00618760530,P,2020121,Colombian (SAYCO) General & Broadcasting,Overseas, ,Read All About It,.08,17.5,01/10/2018,01/12/2018,LA X - BOGOTA, ,, ,0,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4295,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Low Peak Mains,Radio, ,Read All About It,.01,17.5,30/07/2020,30/07/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,279,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4296,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Low Peak Mains,Radio, ,Read All About It,.01,17.5,10/09/2020,10/09/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4297,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Low Peak Mains,Radio, ,Read All About It,.01,17.5,31/08/2020,31/08/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4298,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Low Peak Mains,Radio, ,Read All About It,.01,17.5,30/09/2020,30/09/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,279,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4299,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Low Peak Mains,Radio, ,Read All About It,.01,17.5,15/08/2020,15/08/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,279,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4300,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Low Peak Mains,Radio, ,Read All About It,.01,17.5,08/07/2020,08/07/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,278,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4301,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,15/09/2020,15/09/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,278,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4302,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,16/07/2020,16/07/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,279,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4303,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,31/07/2020,31/07/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,278,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4304,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,19/09/2020,19/09/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,279,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4305,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,28/07/2020,28/07/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,279,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4306,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,11/07/2020,11/07/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,280,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4307,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,18/08/2020,18/08/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,280,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4308,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,28/08/2020,28/08/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,278,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4309,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,05/07/2020,05/07/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,279,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4310,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,12/09/2020,12/09/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,279,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4311,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,08/09/2020,08/09/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,279,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4312,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,24/07/2020,24/07/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,278,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4313,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,10/08/2020,10/08/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,278,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4314,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,19/07/2020,19/07/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,278,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4315,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,04/09/2020,04/09/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,277,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4316,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,22/09/2020,22/09/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,279,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
4317,00618760530,P,2020121,Connect FM - Northants 107.4 & 97.2  Non Peak Main,Radio, ,Read All About It,.01,17.5,04/08/2020,04/08/2020, ,Connect FM (107.4 & 97.2 FM Northants),,00000001,278,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , , , , , , 
