"Date","Order ID","Type","Detail","Item ID","Document","Price","AU RWT","US RWT","US BWT","Sales Tax Amount","Sales Tax Type","Amount","Site","Other Party Country","Other Party Region","Other Party City","Other Party Zipcode"
"2021-02-09 22:00:48 +1100","141121257","Author Fee","Author Fee for sale IVIP42094474","9307112","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-02-09 22:00:48 +1100","141121257","Sale","Engineer (Music Standard License)","9307112","IVIP42094474","22.00","","","","","","22.00","AudioJungle","Romania","Arad","Arad","310086"
"2021-02-09 20:01:31 +1100","141114096","Author Fee","Author Fee for sale IVIP42092708","12071027","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-09 20:01:31 +1100","141114096","Sale","Teaching (Music Standard License)","12071027","IVIP42092708","25.00","","","","","","25.00","AudioJungle","Netherlands","","The Hague","1016BP"
"2021-02-09 19:57:39 +1100","141113987","Author Fee","Author Fee for sale IVIP42092652","19383057","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-09 19:57:39 +1100","141113987","Sale","from Sad to Happy (Music Standard License)","19383057","IVIP42092652","25.00","","","","","","25.00","AudioJungle","Germany","","Hamburg","22527"
"2021-02-09 18:00:55 +1100","141108710","Author Fee","Author Fee for sale IVIP42091336","21569037","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-09 18:00:55 +1100","141108710","Sale","Inspiring Build up (Music Standard License)","21569037","IVIP42091336","25.00","","","","","","25.00","AudioJungle","Singapore","","Singapore","680162"
"2021-02-09 11:09:49 +1100","141096547","Author Fee","Author Fee for sale IVIP42088343","8612605","","3.63","","","","","","-3.63","AudioJungle","","","",""
"2021-02-09 11:09:49 +1100","141096547","Sale","Technology Music (Music Standard License)","8612605","IVIP42088343","29.00","","","","","","29.00","AudioJungle","Australia","New South Wales","Macquarie Park","2113"
"2021-02-09 09:05:31 +1100","141091884","Author Fee","Author Fee for sale IVIP42087189","11563480","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-09 09:05:31 +1100","141091884","Sale","Prosperity (Music Standard License)","11563480","IVIP42087189","25.00","","2.50","","","","22.50","AudioJungle","United States","Ohio","Aurora","44202"
"2021-02-09 05:25:27 +1100","141079041","Author Fee","Author Fee for sale IVIP42084058","22640934","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-09 05:25:27 +1100","141079041","Sale","Happy End (Music Standard License)","22640934","IVIP42084058","32.00","","3.20","","","","28.80","AudioJungle","United States","Pennsylvania","lancaster","17603"
"2021-02-09 04:44:49 +1100","141077712","Author Fee","Author Fee for sale IVIP42083453","9027962","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-02-09 04:44:49 +1100","141077712","Sale","This is Hope Piano (Music Standard License)","9027962","IVIP42083453","28.00","","","","","","28.00","AudioJungle","Thailand","CHIANG MAI","Chiang Mai","50220"
"2021-02-09 01:10:36 +1100","141064028","Author Fee","Author Fee for sale IVIP42079815","19012334","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-02-09 01:10:36 +1100","141064028","Sale","African Music (Music Standard License)","19012334","IVIP42079815","28.00","","","","","","28.00","AudioJungle","Ukraine","Kiyv","Kiyv","03028"
"2021-02-08 20:47:25 +1100","141048016","Author Fee","Author Fee for sale IVIP42075950","9946493","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-08 20:47:25 +1100","141048016","Sale","Army Music (Music Standard License)","9946493","IVIP42075950","25.00","","","","","","25.00","AudioJungle","Poland","Zachodniopomorskie","Szczecin","71-402"
"2021-02-08 20:28:49 +1100","141046823","Author Fee","Author Fee for sale IVIP42075686","19290709","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-08 20:28:49 +1100","141046823","Sale","Uplifting Driving Motivate (Music Standard License)","19290709","IVIP42075686","25.00","","","","","","25.00","AudioJungle","Yemen","","Sana'a",""
"2021-02-08 19:49:24 +1100","141044813","Author Fee","Author Fee for sale IVIP42075168","25439000","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-08 19:49:24 +1100","141044813","Sale","a Sweet Music (Music Standard License)","25439000","IVIP42075168","25.00","","","","","","25.00","AudioJungle","China","","Shanghai",""
"2021-02-08 19:13:52 +1100","141042907","Author Fee","Author Fee for sale IVIP42074710","8327615","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-08 19:13:52 +1100","141042907","Sale","Reflective Piano (Music Standard License)","8327615","IVIP42074710","32.00","","","","","","32.00","AudioJungle","China","Guangdong","Shenzhen",""
"2021-02-08 18:31:54 +1100","141041249","Author Fee","Author Fee for sale IVIP42074305","9795406","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-08 18:31:54 +1100","141041249","Sale","Mantra (Music Standard License)","9795406","IVIP42074305","25.00","","","","","","25.00","AudioJungle","Germany","Deutschland","Hamburg","22605"
"2021-02-08 15:13:58 +1100","141034835","Author Fee","Author Fee for sale IVIP42073064","10022567","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-08 15:13:58 +1100","141034835","Sale","a Vaccine (Music Standard License)","10022567","IVIP42073064","25.00","","2.50","","","","22.50","AudioJungle","United States","California","Burbank","91506"
"2021-02-08 08:11:57 +1100","141024275","Author Fee","Author Fee for sale IVIP42070400","20697286","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-02-08 08:11:57 +1100","141024275","Sale","a Comic (Music Standard License)","20697286","IVIP42070400","28.00","","","","","","28.00","AudioJungle","Korea, Republic of","","Seoul",""
"2021-02-08 06:42:15 +1100","141020732","Author Fee","Author Fee for sale IVIP42069587","20313255","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-02-08 06:42:15 +1100","141020732","Sale","Depression (Music Standard License)","20313255","IVIP42069587","28.00","","2.80","","","","25.20","AudioJungle","United States","Tennessee","nashville","37221"
"2021-02-08 04:47:36 +1100","141015598","Author Fee","Author Fee for sale IVIP42068518","28714708","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-02-08 04:47:36 +1100","141015598","Sale","An Hopeful Music (Music Standard License)","28714708","IVIP42068518","22.00","","","","","","22.00","AudioJungle","United Kingdom","","LONDON","NW1 0ND"
"2021-02-08 04:29:40 +1100","141014832","Author Fee","Author Fee for sale IVIP42068338","15600213","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-08 04:29:40 +1100","141014832","Sale","Sadness Piano (Music Standard License)","15600213","IVIP42068338","32.00","","","","","","32.00","AudioJungle","Portugal","Coruche/Santarém","Coruche","2100-049"
"2021-02-07 21:47:25 +1100","140998086","Author Fee","Author Fee for sale IVIP42064633","15600213","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-07 21:47:25 +1100","140998086","Sale","Sadness Piano (Music Standard License)","15600213","IVIP42064633","32.00","","","","","","32.00","AudioJungle","China","","in",""
"2021-02-07 11:58:03 +1100","140983816","Author Fee","Author Fee for sale IVIP42061425","13438592","","5.25","","","","","","-5.25","AudioJungle","","","",""
"2021-02-07 11:58:03 +1100","140983816","Sale","Feelgood Song (With Vocals) (Music Standard License)","13438592","IVIP42061425","42.00","","4.20","","","","37.80","AudioJungle","United States","South Carolina","Florence","29501"
"2021-02-06 19:25:40 +1100","140947428","Author Fee","Author Fee for sale IVIP42053143","16930605","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-06 19:25:40 +1100","140947428","Sale","Sad Violin (Music Standard License)","16930605","IVIP42053143","32.00","","","","","","32.00","AudioJungle","Malaysia","johor","johor bahru","81300"
"2021-02-06 18:11:31 +1100","140945391","Author Fee","Author Fee for sale IVIP42052709","29703543","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-06 18:11:31 +1100","140945391","Sale","The Violin (Music Standard License)","29703543","IVIP42052709","25.00","","","","","","25.00","AudioJungle","Poland","","Wrocław","50-316"
"2021-02-06 03:51:58 +1100","140918764","Author Fee","Author Fee for sale IVIP42046001","16929516","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-06 03:51:58 +1100","140918764","Sale","Gentle Music (Music Standard License)","16929516","IVIP42046001","25.00","","","","","","25.00","AudioJungle","Italy","grosseto","grosseto","58100"
"2021-02-06 03:51:57 +1100","140918764","Author Fee","Author Fee for sale IVIP42046000","15454580","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-06 03:51:57 +1100","140918764","Sale","Inspirational Beauty Piano (Music Standard License)","15454580","IVIP42046000","32.00","","","","","","32.00","AudioJungle","Italy","grosseto","grosseto","58100"
"2021-02-06 01:20:56 +1100","140909662","Author Fee","Author Fee for sale IVIP42043646","9616278","","8.25","","","","","","-8.25","AudioJungle","","","",""
"2021-02-06 01:20:56 +1100","140909662","Sale","Super Hero (Music Broadcast License (1 Million))","9616278","IVIP42043646","66.00","","","","","","66.00","AudioJungle","China","","shanghai",""
"2021-02-05 23:51:47 +1100","140904856","Author Fee","Author Fee for sale IVIP42042382","16930605","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-05 23:51:47 +1100","140904856","Sale","Sad Violin (Music Standard License)","16930605","IVIP42042382","32.00","","","","","","32.00","AudioJungle","Germany","Rheinland-Pfalz","Vallendar","56179"
"2021-02-05 22:10:20 +1100","140899390","Author Fee","Author Fee for sale IVIP42041088","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-05 22:10:20 +1100","140899390","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP42041088","32.00","","","","","","32.00","AudioJungle","China","","xiamen",""
"2021-02-05 22:00:09 +1100","140898737","Author Fee","Author Fee for sale IVIP42040909","19440983","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-05 22:00:09 +1100","140898737","Sale","Erotic (Music Standard License)","19440983","IVIP42040909","25.00","","","","","","25.00","AudioJungle","Hong Kong","","Guangzhou",""
"2021-02-05 02:57:39 +1100","140851417","Author Fee","Author Fee for sale IVIP42028922","9310928","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-05 02:57:39 +1100","140851417","Sale","Organization (Music Standard License)","9310928","IVIP42028922","25.00","","2.50","","","","22.50","AudioJungle","United States","Illinois","Chicago","60601"
"2021-02-04 23:43:18 +1100","140839347","Author Fee","Author Fee for sale IVIP42025738","17473309","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-02-04 23:43:18 +1100","140839347","Sale","Sad To Happy (Music Standard License)","17473309","IVIP42025738","28.00","","2.80","","","","25.20","AudioJungle","United States","Iowa","Des Moines","50306"
"2021-02-04 12:58:04 +1100","140812778","Author Fee","Author Fee for sale IVIP42018931","17353248","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-04 12:58:04 +1100","140812778","Sale","a Warm Piano (Music Standard License)","17353248","IVIP42018931","25.00","","","","","","25.00","AudioJungle","China","","北京",""
"2021-02-04 07:49:50 +1100","140801765","Author Fee","Author Fee for sale IVIP42015876","20666968","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-04 07:49:50 +1100","140801765","Sale","Fun Science (Music Standard License)","20666968","IVIP42015876","25.00","","2.50","","","","22.50","AudioJungle","United States","Illinois","Chicago","60654"
"2021-02-04 07:17:24 +1100","140800139","Author Fee","Author Fee for sale IVIP42015419","19627691","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-04 07:17:24 +1100","140800139","Sale","Heartfelt (Music Standard License)","19627691","IVIP42015419","25.00","","2.50","","","","22.50","AudioJungle","United States","Illinois","evanston","60202"
"2021-02-04 06:39:15 +1100","140798161","Author Fee","Author Fee for sale IVIP42014889","21754060","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-04 06:39:15 +1100","140798161","Sale","The Desert (Music Standard License)","21754060","IVIP42014889","25.00","","2.50","","","","22.50","AudioJungle","United States","New York","New York","10312"
"2021-02-04 06:39:15 +1100","140798161","Author Fee","Author Fee for sale IVIP42014888","12016155","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-04 06:39:15 +1100","140798161","Sale","Desert (Music Standard License)","12016155","IVIP42014888","32.00","","3.20","","","","28.80","AudioJungle","United States","New York","New York","10312"
"2021-02-04 01:56:38 +1100","140780495","Author Fee","Author Fee for sale IVIP42010213","22310301","","22.13","","","","","","-22.13","AudioJungle","","","",""
"2021-02-04 01:56:38 +1100","140780495","Sale","Lazy (Music Broadcast License (10 Million))","22310301","IVIP42010213","177.00","","","","","","177.00","AudioJungle","Turkey","","ISTANBUL","34371"
"2021-02-04 00:35:28 +1100","140775183","Author Fee","Author Fee for sale IVIP42008947","19100784","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-04 00:35:28 +1100","140775183","Sale","Quiet Piano (Music Standard License)","19100784","IVIP42008947","32.00","","","","","","32.00","AudioJungle","Israel","","Ashqelon",""
"2021-02-03 23:10:54 +1100","140769881","Author Fee","Author Fee for sale IVIP42007639","13377439","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-03 23:10:54 +1100","140769881","Sale","Fulfilment (Music Standard License)","13377439","IVIP42007639","25.00","","","","","","25.00","AudioJungle","Romania","Bucuresti","Bucuresti","020457"
"2021-02-03 20:12:27 +1100","140759046","Author Fee","Author Fee for sale IVIP42005097","19323904","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-02-03 20:12:27 +1100","140759046","Sale","Tragedy (Music Standard License)","19323904","IVIP42005097","28.00","","","","","","28.00","AudioJungle","Germany","","Berlin","10707"
"2021-02-03 17:04:12 +1100","140751199","Author Fee","Author Fee for sale IVIP42003229","21445462","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-02-03 17:04:12 +1100","140751199","Sale","Piano Score (Music Standard License)","21445462","IVIP42003229","22.00","","2.20","","","","19.80","AudioJungle","United States","New York","brooklyn","11210"
"2021-02-03 12:27:47 +1100","140743160","Author Fee","Author Fee for sale IVIP42001120","15600213","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-03 12:27:47 +1100","140743160","Sale","Sadness Piano (Music Standard License)","15600213","IVIP42001120","32.00","","","","","","32.00","AudioJungle","Australia","New South Wales","Rockingham","6168"
"2021-02-03 09:13:24 +1100","140736946","Author Fee","Author Fee for sale IVIP41999527","22384028","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-03 09:13:24 +1100","140736946","Sale","This is Sexy (Music Standard License)","22384028","IVIP41999527","32.00","","3.20","","","","28.80","AudioJungle","United States","California","Costa Mesa","92626"
"2021-02-03 00:29:22 +1100","140705614","Author Fee","Author Fee for sale IVIP41991259","22631687","","2.75","","","","","","-2.75","AudioJungle","","","",""
