title,artist,source,reference,product,income_type,income_period,rate,quantity,amount_received,percent_payable,amount_payable
"Summer Of My Wasted Youth, The","Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","2","0.0","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Pandora - USA","17523 ","Pandora Plus","DIGI","02/20 - 02/20","0.0","13","0.01","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","5","0.0","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Pandora - USA","17536 ","Pandora Plus","DIGI","03/20 - 03/20","0.0","4","0.0","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Pandora - USA","17536 ","Pandora","DIGI","03/20 - 03/20","0.0","5","0.0","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Pandora - USA","17583 ","Pandora Plus","DIGI","04/20 - 04/20","0.0","3","0.0","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Pandora - USA","17583 ","Pandora","DIGI","04/20 - 04/20","0.0","1","0.0","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Pandora - USA","18039 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","9","0.0","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Spotify USA, Inc. - USA","17426 ","Amy Rigby","DIGI","05/19 - 05/19","0.0","50","0.02","50.0","0.01",
"Summer Of My Wasted Youth, The","Amy Rigby","Spotify USA, Inc. - USA","17428 ","Amy Rigby","DIGI","06/19 - 06/19","0.0","52","0.02","50.0","0.01",
"Summer Of My Wasted Youth, The","Amy Rigby","Spotify USA, Inc. - USA","17431 ","Amy Rigby","DIGI","07/19 - 07/19","0.0","30","0.01","50.0","0.01",
"Summer Of My Wasted Youth, The","Amy Rigby","Spotify USA, Inc. - USA","17434 ","Amy Rigby","DIGI","08/19 - 08/19","0.0","40","0.02","50.0","0.01",
"Summer Of My Wasted Youth, The","Amy Rigby","Spotify USA, Inc. - USA","17437 ","Amy Rigby","DIGI","09/19 - 09/19","0.0","21","0.01","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Spotify USA, Inc. - USA","17440 ","Amy Rigby","DIGI","10/19 - 10/19","0.0","119","0.05","50.0","0.03",
"Summer Of My Wasted Youth, The","Amy Rigby","Spotify USA, Inc. - USA","17443 ","Amy Rigby","DIGI","11/19 - 11/19","0.0","89","0.04","50.0","0.02",
"Summer Of My Wasted Youth, The","Amy Rigby","Spotify USA, Inc. - USA","17446 ","Amy Rigby","DIGI","12/19 - 12/19","0.0","27","0.01","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Spotify USA, Inc. - USA","17929 ","Amy Rigby","MECH","01/20 - 01/20","0.0","193","0.09","50.0","0.04",
"Summer Of My Wasted Youth, The","Amy Rigby","Spotify USA, Inc. - USA","17930 ","Amy Rigby","MECH","02/20 - 02/20","0.0","297","0.13","50.0","0.07",
"Summer Of My Wasted Youth, The","Amy Rigby","Spotify USA, Inc. - USA","17931 ","Amy Rigby","MECH","03/20 - 03/20","0.0","87","0.04","50.0","0.02",
"Summer Of My Wasted Youth, The","Amy Rigby","The Orchard Enterprises, Inc. - USA","17393 ","Amy Rigby","DIGI","03/19 - 03/19","0.0","4","0.32","50.0","0.16",
"Summer Of My Wasted Youth, The","Amy Rigby","The Orchard Enterprises, Inc. - USA","17397 ","Amy Rigby","DIGI","07/19 - 07/19","0.0","4","0.32","50.0","0.16",
"Summer Of My Wasted Youth, The","Amy Rigby","The Orchard Enterprises, Inc. - USA","17400 ","Amy Rigby","DIGI","10/19 - 10/19","0.0","3","0.27","50.0","0.13",
"Summer Of My Wasted Youth, The","Amy Rigby","The Orchard Enterprises, Inc. - USA","17402 ","Amy Rigby","DIGI","12/19 - 12/19","0.0","3","0.24","50.0","0.12",
"Summer Of My Wasted Youth, The","Amy Rigby","Tidal - USA","17524 ","Tidal - Premium","DIGI","03/20 - 03/20","0.0","6","0.01","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Tidal - USA","17584 ","Tidal - Premium","DIGI","05/20 - 05/20","0.0","9","0.01","50.0","0.0",
"That Tone Of Voice","Amy Rigby","CMRRA - Canada","17264 ","Emusic","DIGI","07/17 - 09/17","0.0","0","0.05","50.0","0.02",
"Time For Me To Come Down","Amy Rigby","AMI Entertainment, Inc. - USA","17364 ","Amy Rigby","DIGI","07/19 - 09/19","0.0","3","0.02","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","AMI Entertainment, Inc. - USA","17365 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","1","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Amazon Music Unlimited - USA","17116 ","Amazon Music","DIGI","12/19 - 12/19","0.0","15","0.02","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Amazon Music Unlimited - USA","17129 ","Amazon Music","DIGI","01/20 - 01/20","0.0","76","0.12","50.0","0.06",
"Time For Me To Come Down","Amy Rigby","Amazon Music Unlimited - USA","17532 ","Amazon Music","DIGI","02/20 - 02/20","0.0","32","0.05","50.0","0.03",
"Time For Me To Come Down","Amy Rigby","Amazon Music Unlimited - USA","17581 ","Amazon Music","DIGI","03/20 - 03/20","0.0","12","0.02","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Amazon Music Unlimited - USA","17582 ","Amazon Music","DIGI","04/20 - 04/20","0.0","21","0.03","50.0","0.02",
"Time For Me To Come Down","Amy Rigby","Amazon Music Unlimited - USA","18035 ","","DIGI","05/20 - 05/20","0.0","2","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Amazon Music Unlimited - USA","18035 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","17","0.02","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Apple, Inc. - USA","17309 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","214","0.1","50.0","0.05",
"Time For Me To Come Down","Amy Rigby","Apple, Inc. - USA","17934 ","Amy Rigby","MECH","01/20 - 03/20","0.0","422","0.19","50.0","0.1",
"Time For Me To Come Down","Amy Rigby","CMRRA - Canada","17264 ","Apple","DIGI","07/17 - 09/17","0.0","0","0.2","50.0","0.1",
"Time For Me To Come Down","Amy Rigby","CMRRA - Canada","17264 ","Emusic","DIGI","07/17 - 09/17","0.0","0","0.12","50.0","0.06",
"Time For Me To Come Down","Amy Rigby","Google, Inc. - USA","17221 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","10","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Google, Inc. - YouTube - USA","17464 ","","DIGI","10/19 - 12/19","0.0","36","0.03","50.0","0.02",
"Time For Me To Come Down","Amy Rigby","IHEART Communications - USA","17113 ","iheart Premium","DIGI","01/20 - 01/20","0.0","1","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","IHEART Communications - USA","17131 ","iheart Plus","DIGI","01/20 - 01/20","0.0","1","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","IHEART Communications - USA","17131 ","iheart Premium","DIGI","01/20 - 01/20","0.0","7","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora Plus","DIGI","12/19 - 12/19","0.0","4","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora","DIGI","12/19 - 12/19","0.0","15","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Music Reports, Inc. - USA","17010 ","iheart Plus","DIGI","12/19 - 12/19","0.0","1","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Music Reports, Inc. - USA","17014 ","Amazon Music","DIGI","11/19 - 11/19","0.0","112","0.15","50.0","0.07",
"Time For Me To Come Down","Amy Rigby","Music Reports, Inc. - USA","17016 ","Tidal - Premium","DIGI","01/19 - 01/19","0.0","16","0.01","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Pandora - USA","17133 ","Pandora Plus","DIGI","01/20 - 01/20","0.0","20","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","20","0.01","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Pandora - USA","17523 ","Pandora Plus","DIGI","02/20 - 02/20","0.0","16","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","11","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Pandora - USA","17536 ","Pandora Plus","DIGI","03/20 - 03/20","0.0","7","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Pandora - USA","17536 ","Pandora","DIGI","03/20 - 03/20","0.0","7","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Pandora - USA","17583 ","Pandora Plus","DIGI","04/20 - 04/20","0.0","12","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Pandora - USA","17583 ","Pandora","DIGI","04/20 - 04/20","0.0","13","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Pandora - USA","18037 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","4","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Pandora - USA","18039 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","13","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Spotify USA, Inc. - USA","17426 ","Amy Rigby","DIGI","05/19 - 05/19","0.0","27","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Spotify USA, Inc. - USA","17428 ","Amy Rigby","DIGI","06/19 - 06/19","0.0","32","0.01","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Spotify USA, Inc. - USA","17431 ","Amy Rigby","DIGI","07/19 - 07/19","0.0","55","0.02","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Spotify USA, Inc. - USA","17434 ","Amy Rigby","DIGI","08/19 - 08/19","0.0","22","0.01","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Spotify USA, Inc. - USA","17437 ","Amy Rigby","DIGI","09/19 - 09/19","0.0","46","0.02","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Spotify USA, Inc. - USA","17440 ","Amy Rigby","DIGI","10/19 - 10/19","0.0","105","0.04","50.0","0.02",
"Time For Me To Come Down","Amy Rigby","Spotify USA, Inc. - USA","17443 ","Amy Rigby","DIGI","11/19 - 11/19","0.0","83","0.03","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Spotify USA, Inc. - USA","17446 ","Amy Rigby","DIGI","12/19 - 12/19","0.0","48","0.02","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Spotify USA, Inc. - USA","17929 ","Amy Rigby","MECH","01/20 - 01/20","0.0","186","0.09","50.0","0.04",
"Time For Me To Come Down","Amy Rigby","Spotify USA, Inc. - USA","17930 ","Amy Rigby","MECH","02/20 - 02/20","0.0","310","0.12","50.0","0.06",
"Time For Me To Come Down","Amy Rigby","Spotify USA, Inc. - USA","17931 ","Amy Rigby","MECH","03/20 - 03/20","0.0","62","0.03","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Tidal - USA","17524 ","Tidal - Premium","DIGI","03/20 - 03/20","0.0","8","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Tidal - USA","17584 ","Tidal - Premium","DIGI","05/20 - 05/20","0.0","3","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Amazon Music Free Tier - USA","18030 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","1","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Amazon Music Unlimited - USA","17116 ","Amazon Music","DIGI","12/19 - 12/19","0.0","3","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Amazon Music Unlimited - USA","17129 ","Amazon Music","DIGI","01/20 - 01/20","0.0","19","0.03","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Amazon Music Unlimited - USA","17532 ","Amazon Music","DIGI","02/20 - 02/20","0.0","22","0.04","50.0","0.02",
"Time For Me To Come Down","Amy Rigby","Amazon Music Unlimited - USA","17581 ","Amazon Music","DIGI","03/20 - 03/20","0.0","2","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Amazon Music Unlimited - USA","17582 ","Amazon Music","DIGI","04/20 - 04/20","0.0","6","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Amazon Music Unlimited - USA","18035 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","3","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Amazon Prime Music - USA","17112 ","Amazon Prime","DIGI","12/19 - 12/19","0.0","12","0.01","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Amazon Prime Music - USA","17114 ","Amazon Prime","DIGI","11/19 - 11/19","0.0","8","0.01","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Amazon Prime Music - USA","17130 ","Amazon Prime","DIGI","01/20 - 01/20","0.0","45","0.08","50.0","0.04",
"Time For Me To Come Down","Amy Rigby","Amazon Prime Music - USA","17534 ","Amazon Prime","DIGI","02/20 - 02/20","0.0","32","0.06","50.0","0.03",
"Time For Me To Come Down","Amy Rigby","Amazon Prime Music - USA","17571 ","Amazon Prime","DIGI","03/20 - 03/20","0.0","13","0.02","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Amazon Prime Music - USA","17580 ","Amazon Prime","DIGI","04/20 - 04/20","0.0","4","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Amazon Prime Music - USA","18033 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","10","0.02","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Apple, Inc. - USA","17309 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","16","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Apple, Inc. - USA","17934 ","Amy Rigby","MECH","01/20 - 03/20","0.0","36","0.02","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Google, Inc. - YouTube - USA","17464 ","","DIGI","10/19 - 12/19","0.0","17","0.01","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Music Reports, Inc. - USA","17014 ","Amazon Music","DIGI","11/19 - 11/19","0.0","9","0.01","50.0","0.01",
"Time For Me To Come Down","Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","2","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Pandora - USA","17523 ","Pandora Plus","DIGI","02/20 - 02/20","0.0","1","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","1","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","Pandora - USA","18039 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","1","0.0","50.0","0.0",
"Time For Me To Come Down","Amy Rigby","The Orchard Enterprises, Inc. - USA","17393 ","Amy Rigby","DIGI","03/19 - 03/19","0.0","4","0.32","50.0","0.16",
"Time For Me To Come Down","Amy Rigby","The Orchard Enterprises, Inc. - USA","17397 ","Amy Rigby","DIGI","07/19 - 07/19","0.0","4","0.32","50.0","0.16",
"Time For Me To Come Down","Amy Rigby","The Orchard Enterprises, Inc. - USA","17398 ","Amy Rigby","DIGI","08/19 - 08/19","0.0","1","0.08","50.0","0.04",
"Time For Me To Come Down","Amy Rigby","The Orchard Enterprises, Inc. - USA","17400 ","Amy Rigby","DIGI","10/19 - 10/19","0.0","1","0.09","50.0","0.04",
"Time For Me To Come Down","Amy Rigby","The Orchard Enterprises, Inc. - USA","17402 ","Amy Rigby","DIGI","12/19 - 12/19","0.0","3","0.24","50.0","0.12",
"Voices In My Head","Amy Rigby","Amazon Music Unlimited - USA","17116 ","Amazon Music","DIGI","12/19 - 12/19","0.0","7","0.01","50.0","0.0",
"Voices In My Head","Amy Rigby","Amazon Music Unlimited - USA","17129 ","Amazon Music","DIGI","01/20 - 01/20","0.0","39","0.06","50.0","0.03",
"Voices In My Head","Amy Rigby","Amazon Music Unlimited - USA","17532 ","Amazon Music","DIGI","02/20 - 02/20","0.0","31","0.05","50.0","0.03",
"Voices In My Head","Amy Rigby","Amazon Music Unlimited - USA","17581 ","Amazon Music","DIGI","03/20 - 03/20","0.0","19","0.03","50.0","0.01",
"Voices In My Head","Amy Rigby","Amazon Music Unlimited - USA","17582 ","Amazon Music","DIGI","04/20 - 04/20","0.0","9","0.01","50.0","0.01",
"Voices In My Head","Amy Rigby","Amazon Music Unlimited - USA","18035 ","","DIGI","05/20 - 05/20","0.0","13","0.02","50.0","0.01",
"Voices In My Head","Amy Rigby","Music Reports, Inc. - USA","17014 ","Amazon Music","DIGI","11/19 - 11/19","0.0","15","0.02","50.0","0.01",
"Voices In My Head","Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","4","0.0","50.0","0.0",
"Voices In My Head","Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","2","0.0","50.0","0.0",
"Voices In My Head","Amy Rigby","Pandora - USA","17523 ","Pandora Plus","DIGI","02/20 - 02/20","0.0","1","0.0","50.0","0.0",
"Voices In My Head","Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","3","0.0","50.0","0.0",
"Voices In My Head","Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","1","0.0","50.0","0.0",
"Voices In My Head","Amy Rigby","Pandora - USA","17583 ","Pandora","DIGI","04/20 - 04/20","0.0","3","0.0","50.0","0.0",
"Voices In My Head","Amy Rigby","Pandora - USA","18039 ","","DIGI","05/20 - 05/20","0.0","3","0.0","50.0","0.0",
"Voices In My Head","Amy Rigby","Spotify USA, Inc. - USA","17440 ","Amy Rigby","DIGI","10/19 - 10/19","0.0","86","0.04","50.0","0.02",
"Voices In My Head","Amy Rigby","Spotify USA, Inc. - USA","17443 ","Amy Rigby","DIGI","11/19 - 11/19","0.0","78","0.04","50.0","0.02",
"Voices In My Head","Amy Rigby","Spotify USA, Inc. - USA","17446 ","Amy Rigby","DIGI","12/19 - 12/19","0.0","30","0.01","50.0","0.0",
"Voices In My Head","Amy Rigby","Spotify USA, Inc. - USA","17929 ","Amy Rigby","MECH","01/20 - 01/20","0.0","218","0.1","50.0","0.05",
"Voices In My Head","Amy Rigby","Spotify USA, Inc. - USA","17930 ","Amy Rigby","MECH","02/20 - 02/20","0.0","232","0.11","50.0","0.05",
"Voices In My Head","Amy Rigby","Spotify USA, Inc. - USA","17931 ","Amy Rigby","MECH","03/20 - 03/20","0.0","37","0.02","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Amazon Music Unlimited - USA","17116 ","Amazon Music","DIGI","12/19 - 12/19","0.0","14","0.02","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Amazon Music Unlimited - USA","17129 ","Amazon Music","DIGI","01/20 - 01/20","0.0","36","0.06","50.0","0.03",
"Wait Till I Get You Home","Amy Rigby","Amazon Music Unlimited - USA","17532 ","Amazon Music","DIGI","02/20 - 02/20","0.0","32","0.05","50.0","0.03",
"Wait Till I Get You Home","Amy Rigby","Amazon Music Unlimited - USA","17581 ","Amazon Music","DIGI","03/20 - 03/20","0.0","14","0.02","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Amazon Music Unlimited - USA","17582 ","Amazon Music","DIGI","04/20 - 04/20","0.0","8","0.01","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Amazon Music Unlimited - USA","18035 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","9","0.01","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Apple, Inc. - USA","17309 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","101","0.05","50.0","0.02",
"Wait Till I Get You Home","Amy Rigby","Apple, Inc. - USA","17934 ","Amy Rigby","MECH","01/20 - 03/20","0.0","337","0.15","50.0","0.07",
"Wait Till I Get You Home","Amy Rigby","CMRRA - Canada","17264 ","Apple","DIGI","07/17 - 09/17","0.0","0","0.11","50.0","0.06",
"Wait Till I Get You Home","Amy Rigby","CMRRA - Canada","17264 ","Emusic","DIGI","07/17 - 09/17","0.0","0","0.09","50.0","0.04",
"Wait Till I Get You Home","Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora Plus","DIGI","12/19 - 12/19","0.0","35","0.01","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora","DIGI","12/19 - 12/19","0.0","9","0.01","50.0","0.0",
"Wait Till I Get You Home","Amy Rigby","Music Reports, Inc. - USA","17008 ","Hoopla","DIGI","12/19 - 12/19","0.0","1","0.0","50.0","0.0",
"Wait Till I Get You Home","Amy Rigby","Music Reports, Inc. - USA","17014 ","Amazon Music","DIGI","11/19 - 11/19","0.0","18","0.02","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Music Reports, Inc. - USA","17016 ","Tidal - Premium","DIGI","01/19 - 01/19","0.0","1","0.0","50.0","0.0",
"Wait Till I Get You Home","Amy Rigby","Pandora - USA","17133 ","Pandora Plus","DIGI","01/20 - 01/20","0.0","43","0.02","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","34","0.02","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","12","0.0","50.0","0.0",
"Wait Till I Get You Home","Amy Rigby","Pandora - USA","17523 ","Pandora Plus","DIGI","02/20 - 02/20","0.0","44","0.02","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","23","0.02","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","8","0.0","50.0","0.0",
"Wait Till I Get You Home","Amy Rigby","Spotify USA, Inc. - USA","17426 ","Amy Rigby","DIGI","05/19 - 05/19","0.0","32","0.01","50.0","0.0",
"Wait Till I Get You Home","Amy Rigby","Spotify USA, Inc. - USA","17428 ","Amy Rigby","DIGI","06/19 - 06/19","0.0","27","0.01","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Spotify USA, Inc. - USA","17431 ","Amy Rigby","DIGI","07/19 - 07/19","0.0","23","0.01","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Spotify USA, Inc. - USA","17434 ","Amy Rigby","DIGI","08/19 - 08/19","0.0","21","0.01","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Spotify USA, Inc. - USA","17440 ","Amy Rigby","DIGI","10/19 - 10/19","0.0","69","0.03","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Spotify USA, Inc. - USA","17443 ","Amy Rigby","DIGI","11/19 - 11/19","0.0","55","0.02","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Spotify USA, Inc. - USA","17929 ","Amy Rigby","MECH","01/20 - 01/20","0.0","81","0.04","50.0","0.02",
"Wait Till I Get You Home","Amy Rigby","Spotify USA, Inc. - USA","17930 ","Amy Rigby","MECH","02/20 - 02/20","0.0","170","0.08","50.0","0.04",
"Wait Till I Get You Home","Amy Rigby","Spotify USA, Inc. - USA","17931 ","Amy Rigby","MECH","03/20 - 03/20","0.0","61","0.03","50.0","0.01",
"Wait Till I Get You Home","Amy Rigby","Tidal - USA","17524 ","Tidal - Premium","DIGI","03/20 - 03/20","0.0","4","0.0","50.0","0.0",
"Wait Till I Get You Home","Amy Rigby","Tidal - USA","17584 ","Tidal - Premium","DIGI","05/20 - 05/20","0.0","2","0.0","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Amazon Music Unlimited - USA","17116 ","Amazon Music","DIGI","12/19 - 12/19","0.0","9","0.01","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Amazon Music Unlimited - USA","17129 ","Amazon Music","DIGI","01/20 - 01/20","0.0","36","0.06","50.0","0.03",
"We're Stronger Than That","Amy Rigby","Amazon Music Unlimited - USA","17532 ","Amazon Music","DIGI","02/20 - 02/20","0.0","40","0.07","50.0","0.03",
"We're Stronger Than That","Amy Rigby","Amazon Music Unlimited - USA","17581 ","Amazon Music","DIGI","03/20 - 03/20","0.0","26","0.04","50.0","0.02",
"We're Stronger Than That","Amy Rigby","Amazon Music Unlimited - USA","17582 ","Amazon Music","DIGI","04/20 - 04/20","0.0","13","0.02","50.0","0.01",
"We're Stronger Than That","Amy Rigby","Amazon Music Unlimited - USA","18035 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","6","0.01","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Apple, Inc. - USA","17309 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","84","0.03","50.0","0.02",
"We're Stronger Than That","Amy Rigby","Apple, Inc. - USA","17934 ","Amy Rigby","MECH","01/20 - 03/20","0.0","510","0.25","50.0","0.12",
"We're Stronger Than That","Amy Rigby","CMRRA - Canada","17264 ","Apple","DIGI","07/17 - 09/17","0.0","0","0.09","50.0","0.05",
"We're Stronger Than That","Amy Rigby","CMRRA - Canada","17264 ","Emusic","DIGI","07/17 - 09/17","0.0","0","0.11","50.0","0.05",
"We're Stronger Than That","Amy Rigby","Google, Inc. - USA","17221 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","10","0.01","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Google, Inc. - YouTube - USA","17464 ","","DIGI","10/19 - 12/19","0.0","5","0.01","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora","DIGI","12/19 - 12/19","0.0","1","0.0","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Music Reports, Inc. - USA","17008 ","Hoopla","DIGI","12/19 - 12/19","0.0","1","0.0","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Music Reports, Inc. - USA","17014 ","Amazon Music","DIGI","11/19 - 11/19","0.0","12","0.02","50.0","0.01",
"We're Stronger Than That","Amy Rigby","Music Reports, Inc. - USA","17016 ","Tidal - Premium","DIGI","01/19 - 01/19","0.0","1","0.0","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Pandora - USA","17133 ","Pandora Plus","DIGI","01/20 - 01/20","0.0","1","0.0","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","5","0.0","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Pandora - USA","17523 ","Pandora Plus","DIGI","02/20 - 02/20","0.0","2","0.0","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","2","0.0","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Pandora - USA","17536 ","Pandora Plus","DIGI","03/20 - 03/20","0.0","2","0.0","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Pandora - USA","17536 ","Pandora","DIGI","03/20 - 03/20","0.0","2","0.0","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Pandora - USA","17583 ","Pandora Plus","DIGI","04/20 - 04/20","0.0","3","0.0","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Pandora - USA","18039 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","5","0.0","50.0","0.0",
"We're Stronger Than That","Amy Rigby","Spotify USA, Inc. - USA","17431 ","Amy Rigby","DIGI","07/19 - 07/19","0.0","18","0.01","50.0","0.01",
