"Date","Order ID","Type","Detail","Item ID","Document","Price","AU RWT","US RWT","US BWT","Sales Tax Amount","Sales Tax Type","Amount","Site","Other Party Country","Other Party Region","Other Party City","Other Party Zipcode"
"2020-09-01 23:33:21 +1000","132379120","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP39646607","32.00","","3.20","","","","28.80","AudioJungle","United States","Illinois","Chicago","60612"
"2020-09-01 21:16:18 +1000","132372671","Author Fee","Author Fee for sale IVIP39644593","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-09-01 21:16:18 +1000","132372671","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP39644593","32.00","","","","","","32.00","AudioJungle","Norway","Viken","Skjærhalden","1680"
"2020-09-01 19:00:59 +1000","132366204","Purchase","Counting Numbers (SFX (Single Use) License)","21457365","IVIP39642769","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-09-01 19:00:59 +1000","132366204","Purchase","Buyer Fee for Counting Numbers","21457365","IVBF39380548","0.00","","","","","","0.00","","","","",""
"2020-09-01 13:51:39 +1000","132354935","Author Fee","Author Fee for sale IVIP39639671","21215576","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-09-01 13:51:39 +1000","132354935","Sale","A Sadness Music (Music Standard License)","21215576","IVIP39639671","32.00","","","","","","32.00","AudioJungle","China","","beijing","100013"
"2020-09-01 04:33:22 +1000","132336595","Author Fee","Author Fee for sale IVIP39634474","27511570","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-09-01 04:33:22 +1000","132336595","Sale","This is Arabic (Music Standard License)","27511570","IVIP39634474","22.00","","2.20","","","","19.80","AudioJungle","United States","Nevada","Las Vegas","89146"
"2020-09-01 03:02:56 +1000","132332126","Author Fee","Author Fee for sale IVIP39633122","16930605","","27.75","","","","","","-27.75","AudioJungle","","","",""
"2020-09-01 03:02:56 +1000","132332126","Sale","Sad Violin (Music Broadcast & Film License)","16930605","IVIP39633122","222.00","","","","","","222.00","AudioJungle","Turkey","","İstanbul",""
"2020-09-01 00:18:40 +1000","","Payout","To info@orensharon.com via PayPal","","","","","","","","","-3848.12","","","","",""
"2020-08-31 15:21:58 +1000","132299805","Author Fee","Author Fee for sale IVIP39623985","15535021","","5.63","","","","","","-5.63","AudioJungle","","","",""
"2020-08-31 15:21:58 +1000","132299805","Sale","Theme Song (with vocals) (Music Standard License)","15535021","IVIP39623985","45.00","","","","","","45.00","AudioJungle","Korea, Republic of","","Seoul",""
"2020-08-31 14:26:42 +1000","132298540","Author Fee","Author Fee for sale IVIP39623602","19290827","","15.25","","","","","","-15.25","AudioJungle","","","",""
"2020-08-31 14:26:42 +1000","132298540","Sale","Sad to Inspiring (Music Mass Reproduction License)","19290827","IVIP39623602","122.00","","","","","","122.00","AudioJungle","China","","beijing",""
"2020-08-31 07:32:35 +1000","132289347","Author Fee","Author Fee for sale IVIP39621046","15600213","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-08-31 07:32:35 +1000","132289347","Sale","Sadness Piano (Music Standard License)","15600213","IVIP39621046","32.00","","","","","","32.00","AudioJungle","Turkey","kadıköy","istanbuk","34726"
"2020-08-31 03:18:32 +1000","132281920","Author Fee","Author Fee for sale IVIP39618943","22424815","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-08-31 03:18:32 +1000","132281920","Sale","Violin (Music Standard License)","22424815","IVIP39618943","32.00","","","","","","32.00","AudioJungle","Taiwan","New Taipei City","Hsin Dien","231"
"2020-08-30 19:45:39 +1000","132267197","Author Fee","Author Fee for sale IVIP39615283","8681875","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-08-30 19:45:39 +1000","132267197","Sale","Fast Piano (Music Standard License)","8681875","IVIP39615283","25.00","","","","","","25.00","AudioJungle","Russian Federation","Krasnodarskiy Kray","Анапа","353440"
"2020-08-30 17:55:33 +1000","132264226","Author Fee","Author Fee for sale IVIP39614539","21772408","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-08-30 17:55:33 +1000","132264226","Sale","Safari (Music Standard License)","21772408","IVIP39614539","25.00","","2.50","","","","22.50","AudioJungle","United States","New York","Brooklyn","11225"
"2020-08-30 09:13:57 +1000","132254477","Author Fee","Author Fee for sale IVIP39612105","26188862","","1.50","","","","","","-1.50","AudioJungle","","","",""
"2020-08-30 09:13:57 +1000","132254477","Sale","Documentary Background (Music Standard License)","26188862","IVIP39612105","12.00","","1.20","","","","10.80","AudioJungle","United States","Massachusetts","North Quincy","02171"
"2020-08-30 01:37:27 +1000","132240778","Author Fee","Author Fee for sale IVIP39608488","20521560","","2.00","","","","","","-2.00","AudioJungle","","","",""
"2020-08-30 01:37:27 +1000","132240778","Sale","from Soft to Uplifting (Music Standard License)","20521560","IVIP39608488","16.00","","","","","","16.00","AudioJungle","Yemen","Sanaa","Sanaa","00967"
"2020-08-29 15:12:23 +1000","132222461","Author Fee","Author Fee for sale IVIP39603897","26660696","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-08-29 15:12:23 +1000","132222461","Sale","Business Music (Music Standard License)","26660696","IVIP39603897","22.00","","","","","","22.00","AudioJungle","United Kingdom","County (optional)","london","SW2 2PD"
"2020-08-29 09:41:40 +1000","132216307","Author Fee","Author Fee for sale IVIP39602218","27915485","","6.88","","","","","","-6.88","AudioJungle","","","",""
"2020-08-29 09:41:40 +1000","132216307","Sale","Dark (Music Broadcast License (1 Million))","27915485","IVIP39602218","55.00","","5.50","","","","49.50","AudioJungle","United States","South Carolina","Johns Island","29455"
"2020-08-29 00:38:54 +1000","132195435","Author Fee","Author Fee for sale IVIP39596086","21989057","","5.63","","","","","","-5.63","AudioJungle","","","",""
"2020-08-29 00:38:54 +1000","132195435","Sale","Heroes (Music Broadcast License (1 Million))","21989057","IVIP39596086","45.00","","4.50","","","","40.50","AudioJungle","United States","Kansas","Overland Park ","66210"
"2020-08-28 13:51:32 +1000","132170177","Author Fee","Author Fee for sale IVIP39588717","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-08-28 13:51:32 +1000","132170177","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP39588717","32.00","","","","","","32.00","AudioJungle","Korea, Republic of","south korea","seoul","121-821"
"2020-08-28 07:11:59 +1000","132160203","Author Fee","Author Fee for sale IVIP39585648","16863312","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-08-28 07:11:59 +1000","132160203","Sale","Product Music (Music Standard License)","16863312","IVIP39585648","22.00","","2.20","","","","19.80","AudioJungle","United States","Florida","Boca Raton","33434"
"2020-08-28 03:19:44 +1000","132149818","Author Fee","Author Fee for sale IVIP39582592","20041869","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-08-28 03:19:44 +1000","132149818","Sale","Merchandise (Music Standard License)","20041869","IVIP39582592","8.00","","0.80","","","","7.20","AudioJungle","United States","Texas","San Antonio","78212"
"2020-08-28 01:52:15 +1000","132145264","Author Fee","Author Fee for sale IVIP39581260","25159321","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-08-28 01:52:15 +1000","132145264","Sale","This is Violin (Music Standard License)","25159321","IVIP39581260","22.00","","","","","","22.00","AudioJungle","France","Côte-d'Or","Dijon","21000"
"2020-08-28 01:52:15 +1000","132145264","Author Fee","Author Fee for sale IVIP39581259","25117409","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-08-28 01:52:15 +1000","132145264","Sale","Dubstep Trailer (Music Standard License)","25117409","IVIP39581259","22.00","","","","","","22.00","AudioJungle","France","Côte-d'Or","Dijon","21000"
"2020-08-28 01:21:06 +1000","132143619","Author Fee","Author Fee for sale IVIP39580696","27632110","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-08-28 01:21:06 +1000","132143619","Sale","So Funny (Music Standard License)","27632110","IVIP39580696","15.00","","","","","","15.00","AudioJungle","Korea, Republic of","Seoul","Seoul",""
"2020-08-28 00:27:15 +1000","132140467","Author Fee","Author Fee for sale IVIP39579699","24154232","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-08-28 00:27:15 +1000","132140467","Sale","This is Pad (Music Standard License)","24154232","IVIP39579699","15.00","","","","","","15.00","AudioJungle","Switzerland","AG","Zofingen","4800"
"2020-08-27 20:02:15 +1000","132125842","Author Fee","Author Fee for sale IVIP39575618","20385350","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-08-27 20:02:15 +1000","132125842","Sale","for Instruction (Music Standard License)","20385350","IVIP39575618","8.00","","","","","","8.00","AudioJungle","Philippines","","Makati","1224"
"2020-08-27 19:53:06 +1000","132126635","Author Fee","Author Fee for sale IVIP39575486","25782348","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-08-27 19:53:06 +1000","132126635","Sale","From Sad to Inspire (Music Standard License)","25782348","IVIP39575486","25.00","","","","","","25.00","AudioJungle","South Africa","Guateng","Johannesburg","2194"
"2020-08-27 17:44:04 +1000","132120287","Author Fee","Author Fee for sale IVIP39573701","22633082","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-08-27 17:44:04 +1000","132120287","Sale","Upbeat Exercise (Music Standard License)","22633082","IVIP39573701","22.00","","","","","","22.00","AudioJungle","Malaysia","10","Petaling Jaya","47810"
"2020-08-27 17:15:00 +1000","132119054","Author Fee","Author Fee for sale IVIP39573367","6694733","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-08-27 17:15:00 +1000","132119054","Sale","Broadcast (Music Standard License)","6694733","IVIP39573367","25.00","","","","","","25.00","AudioJungle","Israel","","Tel Aviv","64073"
"2020-08-27 15:42:39 +1000","132115813","Author Fee","Author Fee for sale IVIP39572536","26305336","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-08-27 15:42:39 +1000","132115813","Sale","Cute Music (Music Standard License)","26305336","IVIP39572536","22.00","","","","","","22.00","AudioJungle","China","广东","广州","519000"
"2020-08-27 13:19:30 +1000","132112274","Author Fee","Author Fee for sale IVIP39571589","20697281","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2020-08-27 13:19:30 +1000","132112274","Sale","Art (Music Standard License)","20697281","IVIP39571589","28.00","","","","","","28.00","AudioJungle","China","","shanghai",""
"2020-08-27 12:17:57 +1000","132110829","Author Fee","Author Fee for sale IVIP39571123","23907001","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-08-27 12:17:57 +1000","132110829","Sale","Secret Agent (Music Standard License)","23907001","IVIP39571123","25.00","","2.50","","","","22.50","AudioJungle","United States","South Carolina","Mauldin","29662"
"2020-08-27 02:23:09 +1000","132088001","Author Fee","Author Fee for sale IVIP39564586","13930511","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-08-27 02:23:09 +1000","132088001","Sale","Documentary Film (Music Standard License)","13930511","IVIP39564586","32.00","","3.20","","","","28.80","AudioJungle","United States","Maryland","Owings Mills","21117"
"2020-08-27 01:38:32 +1000","132085301","Author Fee","Author Fee for sale IVIP39563795","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-08-27 01:38:32 +1000","132085301","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP39563795","32.00","","3.20","","","","28.80","AudioJungle","United States","New York","New York","10010"
"2020-08-27 00:08:17 +1000","132080031","Author Fee","Author Fee for sale IVIP39562223","27583691","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-08-27 00:08:17 +1000","132080031","Sale","Meditation (Music Standard License)","27583691","IVIP39562223","15.00","","","","","","15.00","AudioJungle","Italy","Treviso","Roncade","31056"
"2020-08-27 00:08:17 +1000","132080031","Author Fee","Author Fee for sale IVIP39562222","11643528","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-08-27 00:08:17 +1000","132080031","Sale","Ambient Pad (Music Standard License)","11643528","IVIP39562222","22.00","","","","","","22.00","AudioJungle","Italy","Treviso","Roncade","31056"
"2020-08-26 22:24:23 +1000","132073991","Author Fee","Author Fee for sale IVIP39560509","9616278","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-08-26 22:24:23 +1000","132073991","Sale","Super Hero (Music Standard License)","9616278","IVIP39560509","32.00","","","","","","32.00","AudioJungle","Germany","Hamburg","Hamburg","22529"
"2020-08-26 21:06:17 +1000","132070020","Author Fee","Author Fee for sale IVIP39559460","19100784","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-08-26 21:06:17 +1000","132070020","Sale","Quiet Piano (Music Standard License)","19100784","IVIP39559460","32.00","","","","","","32.00","AudioJungle","Germany","","Naila","95119"
"2020-08-26 19:18:58 +1000","132064541","Author Fee","Author Fee for sale IVIP39557893","18612329","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-08-26 19:18:58 +1000","132064541","Sale","Build Up Classical (Music Standard License)","18612329","IVIP39557893","25.00","","","","","","25.00","AudioJungle","Israel","------------------------------","modiin","6157101"
"2020-08-26 10:38:34 +1000","132047497","Author Fee","Author Fee for sale IVIP39552979","21004779","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-08-26 10:38:34 +1000","132047497","Sale","Care (Music Standard License)","21004779","IVIP39552979","25.00","","2.50","","","","22.50","AudioJungle","United States","Massachusetts","Waltham","02451"
"2020-08-26 09:22:05 +1000","132045566","Author Fee","Author Fee for sale IVIP39552404","27687292","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-08-26 09:22:05 +1000","132045566","Sale","Podcast (Music Standard License)","27687292","IVIP39552404","22.00","","2.20","","","","19.80","AudioJungle","United States","Georgia","Columbus","31904"
"2020-08-26 03:25:54 +1000","132030286","Author Fee","Author Fee for sale IVIP39547748","23778677","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-08-26 03:25:54 +1000","132030286","Sale","Somber (Music Standard License)","23778677","IVIP39547748","22.00","","2.20","","","","19.80","AudioJungle","United States","Florida","St Petersburg","33701"
"2020-08-26 03:07:33 +1000","132029246","Author Fee","Author Fee for sale IVIP39547485","9185727","","2.00","","","","","","-2.00","AudioJungle","","","",""
"2020-08-26 03:07:33 +1000","132029246","Sale","Cinematic Hero (Music Standard License)","9185727","IVIP39547485","16.00","","","","","","16.00","AudioJungle","Switzerland","geneva","les acacias","1227"
"2020-08-26 00:59:15 +1000","132022165","Author Fee","Author Fee for sale IVIP39545477","15244423","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-08-26 00:59:15 +1000","132022165","Sale","Fun Opener (Music Standard License)","15244423","IVIP39545477","25.00","","2.50","","","","22.50","AudioJungle","United States","Virginia","Alexandria","22314"
