Record Number,CAE Number,Rights Type,Distribution (posted),Usage Narrative,Usage Summary,Un-Notified Flag,Work Title,Amount (performance revenue),Share,Perf Start Date,Perf End Date,Prod Header,Broadcast Region,Production ID,Number of Perfs,Duration,IP1,IP2,IP3,IP4,Tunecode,ISWC,WID,Catalogue Number,Invoice Number,Currency,Works Share Transfer From,Works Share Transfer To,Old Share,New Share,Adjustment Reason
429,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0039,50,01/10/2016,31/12/2016, , ,,00000010, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,446562,EUR, , , , , 
430,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0004,50,01/10/2016,31/12/2016, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,446562,EUR, , , , , 
431,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0004,50,01/10/2016,31/12/2016, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,446562,EUR, , , , , 
432,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0122,50,01/10/2017,31/10/2017, , ,,00000036, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,446079,EUR, , , , , 
433,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0315,50,01/11/2017,30/11/2017, , ,,00000091, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455559,EUR, , , , , 
434,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0356,50,01/11/2017,30/11/2017, , ,,00000158, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455558,EUR, , , , , 
435,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0181,50,01/11/2017,30/11/2017, , ,,00000209, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455561,EUR, , , , , 
436,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.1208,50,01/10/2017,31/10/2017, , ,,00000358, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,446079,EUR, , , , , 
437,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0201,50,01/11/2017,30/11/2017, , ,,00000058, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455559,EUR, , , , , 
438,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0334,50,01/10/2017,31/10/2017, , ,,00000099, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,446079,EUR, , , , , 
439,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.1372,50,01/11/2017,30/11/2017, , ,,00000396, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455559,EUR, , , , , 
440,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.012,50,01/09/2017,30/09/2017, , ,,00000159, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,434999,EUR, , , , , 
441,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0283,50,01/10/2017,31/10/2017, , ,,00000129, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,446078,EUR, , , , , 
442,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0094,50,01/10/2017,31/10/2017, , ,,00000159, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,446077,EUR, , , , , 
443,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0125,50,01/11/2017,30/11/2017, , ,,00000144, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455561,EUR, , , , , 
444,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.025,50,01/10/2017,31/10/2017, , ,,00000074, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,446079,EUR, , , , , 
445,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0665,50,01/11/2017,30/11/2017, , ,,00000295, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455558,EUR, , , , , 
446,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0743,50,01/10/2017,31/10/2017, , ,,00000339, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,446078,EUR, , , , , 
447,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0099,50,01/10/2017,31/10/2017, , ,,00000168, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,446077,EUR, , , , , 
448,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.2544,50,01/11/2017,30/11/2017, , ,,00000734, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455559,EUR, , , , , 
449,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.013,50,01/09/2017,30/09/2017, , ,,00000172, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,434999,EUR, , , , , 
450,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.0184,50,01/11/2017,30/11/2017, , ,,00000053, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455559,EUR, , , , , 
451,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Close To You,.2434,50,01/10/2017,31/10/2017, , ,,00000721, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,446079,EUR, , , , , 
452,00177149937,M,2018071,Alliance iTunes Ireland Permanent Download Service Album,Online, ,Close To You,.0234,50,01/10/2017,04/11/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455896,EUR, , , , , 
453,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Close To You,.0298,50,03/12/2017,30/12/2017, , ,,00000003, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455490,GBP, , , , , 
454,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Close To You,.1304,50,05/11/2017,02/12/2017, , ,,00000015, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455493,GBP, , , , , 
455,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Close To You,.1994,50,01/10/2017,04/11/2017, , ,,00000017, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455496,GBP, , , , , 
456,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Close To You,.1968,50,03/12/2017,30/12/2017, , ,,00000017, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455490,GBP, , , , , 
457,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Close To You,.0869,50,01/10/2017,04/11/2017, , ,,00000010, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455496,GBP, , , , , 
458,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Close To You,.2057,50,03/12/2017,30/12/2017, , ,,00000024, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455490,GBP, , , , , 
459,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Close To You,.1644,50,05/11/2017,02/12/2017, , ,,00000014, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455493,GBP, , , , , 
460,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Close To You,.0117,50,05/11/2017,02/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455493,GBP, , , , , 
461,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Close To You,.0116,50,03/12/2017,30/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455490,GBP, , , , , 
462,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,Close To You,.1318,50,03/12/2017,30/12/2017, , ,,00000006, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455491,GBP, , , , , 
463,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,Close To You,.0891,50,05/11/2017,02/12/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455494,GBP, , , , , 
464,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,Close To You,.1757,50,03/12/2017,30/12/2017, , ,,00000008, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455491,GBP, , , , , 
465,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,Close To You,.0444,50,01/10/2017,04/11/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,456326,GBP, , , , , 
466,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,Close To You,.022,50,03/12/2017,30/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455491,GBP, , , , , 
467,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,Close To You,.1337,50,05/11/2017,02/12/2017, , ,,00000006, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,455494,GBP, , , , , 
468,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,Close To You,.1336,50,01/10/2017,04/11/2017, , ,,00000006, ,Dina Carroll,Nigel Philip Lowis, , ,7118886A,T0112594758,7118886A, ,456326,GBP, , , , , 
469,00177149937,M,2018071,DfE,Media, ,Close To You,.32,100,01/01/2018,31/03/2018,Analogy  , ,, ,181,Carroll D,Lowis N, , ,7118886A,T0112594758,7118886A,DFE PRORATA 2017, , , , , , , 
470,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,Do You Think I'm In Love,.0003,50,01/11/2017,30/11/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,455899,EUR, , , , , 
471,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Do You Think I'm In Love,.0067,50,01/11/2017,30/11/2017, , ,,00000012, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,455554,EUR, , , , , 
472,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Do You Think I'm In Love,.0049,50,01/07/2017,31/07/2017, , ,,00000009, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,452720,EUR, , , , , 
473,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Do You Think I'm In Love,.0034,50,01/09/2017,30/09/2017, , ,,00000006, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,452722,EUR, , , , , 
474,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Do You Think I'm In Love,.0033,50,01/08/2017,31/08/2017, , ,,00000006, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,452721,EUR, , , , , 
475,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Do You Think I'm In Love,.0076,50,01/10/2017,31/10/2017, , ,,00000014, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,455553,EUR, , , , , 
476,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Do You Think I'm In Love,.0051,50,01/12/2017,31/12/2017, , ,,00000009, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,455555,EUR, , , , , 
477,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Album,Online, ,Do You Think I'm In Love,.0203,50,01/10/2017,31/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,455551,EUR, , , , , 
478,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Do You Think I'm In Love,.0093,50,01/10/2016,31/12/2016, , ,,00000027, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,446564,EUR, , , , , 
479,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Do You Think I'm In Love,.0163,50,01/10/2017,31/10/2017, , ,,00000048, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,446079,EUR, , , , , 
480,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Do You Think I'm In Love,.0097,50,01/11/2017,30/11/2017, , ,,00000043, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,455558,EUR, , , , , 
481,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Do You Think I'm In Love,.0139,50,01/11/2017,30/11/2017, , ,,00000040, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,455559,EUR, , , , , 
482,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Do You Think I'm In Love,.013,50,05/11/2017,02/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,455493,GBP, , , , , 
483,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Do You Think I'm In Love,.0386,50,03/12/2017,30/12/2017, , ,,00000003, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,455490,GBP, , , , , 
484,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Do You Think I'm In Love,.013,50,01/10/2017,04/11/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7547246T,T0103530353,7547246T, ,455496,GBP, , , , , 
485,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,Dont Be Shy,.0082,33.34,01/06/2017,30/06/2017, , ,,00000001, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7769855K,T0115200242,7769855K, ,435128,GBP, , , , , 
486,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Dont Be Shy,.0029,33.34,01/07/2017,31/07/2017, , ,,00000008, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7769855K,T0115200242,7769855K, ,452720,EUR, , , , , 
487,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Dont Be Shy,.0083,33.34,01/08/2017,31/08/2017, , ,,00000023, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7769855K,T0115200242,7769855K, ,452721,EUR, , , , , 
488,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Dont Be Shy,.0051,33.34,01/10/2017,31/10/2017, , ,,00000014, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7769855K,T0115200242,7769855K, ,455553,EUR, , , , , 
489,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Dont Be Shy,.0015,33.34,01/12/2017,31/12/2017, , ,,00000004, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7769855K,T0115200242,7769855K, ,455555,EUR, , , , , 
490,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Dont Be Shy,.0011,33.34,01/09/2017,30/09/2017, , ,,00000003, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7769855K,T0115200242,7769855K, ,452722,EUR, , , , , 
491,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Dont Be Shy,.0059,33.34,01/11/2017,30/11/2017, , ,,00000016, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7769855K,T0115200242,7769855K, ,455554,EUR, , , , , 
492,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Album,Online, ,Dont Be Shy,.026,33.34,01/10/2017,31/12/2017, , ,,00000002, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7769855K,T0115200242,7769855K, ,455551,EUR, , , , , 
493,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Dont Be Shy,.0147,33.34,03/12/2017,30/12/2017, , ,,00000002, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7769855K,T0115200242,7769855K, ,455490,GBP, , , , , 
494,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Dont Be Shy,.0074,33.34,01/10/2017,04/11/2017, , ,,00000001, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7769855K,T0115200242,7769855K, ,455496,GBP, , , , , 
495,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,Dont Be Shy,.0148,33.34,05/11/2017,02/12/2017, , ,,00000001, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7769855K,T0115200242,7769855K, ,455494,GBP, , , , , 
496,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,Express,.0102,50,01/06/2017,30/06/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7118888E,T0103367696,7118888E, ,435128,GBP, , , , , 
497,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,Express,.0175,50,01/04/2017,30/04/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7118888E,T0103367696,7118888E, ,435122,GBP, , , , , 
498,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,Express,.0118,50,01/04/2017,30/04/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7118888E,T0103367696,7118888E, ,435122,GBP, , , , , 
499,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,Express,.0087,50,01/05/2017,31/05/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7118888E,T0103367696,7118888E, ,435124,GBP, , , , , 
