Record Number,CAE Number,Rights Type,Distribution (posted),Usage Narrative,Usage Summary,Un-Notified Flag,Work Title,Amount (performance revenue),Share,Perf Start Date,Perf End Date,Prod Header,Broadcast Region,Production ID,Number of Perfs,Duration,IP1,IP2,IP3,IP4,Tunecode,ISWC,WID,Catalogue Number,Invoice Number,Currency,Works Share Transfer From,Works Share Transfer To,Old Share,New Share,Adjustment Reason
841,00618760530,P,2019121,Canadian (SOCAN) General & Broadcasting,Overseas, ,Just Be Good To Green,.03,3.75,01/10/2018,31/12/2018,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
842,00618760530,P,2019121,Canadian (SOCAN) General & Broadcasting,Overseas, ,Just Be Good To Green,.02,3.75,01/10/2018,31/12/2018,YOUTUBE, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
843,00618760530,P,2019121,Capital - B'ham Non Peak Main,Radio, ,Just Be Good To Green,.03,3.75,13/07/2019,13/07/2019, ,102.2 Capital FM (Birmingham),,00000001,98,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
844,00618760530,P,2019121,Capital - B'ham Non Peak Main,Radio, ,Just Be Good To Green,.01,3.75,13/07/2019,13/07/2019, ,102.2 Capital FM (Birmingham),,00000001,48,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
845,00618760530,P,2019121,Capital - Fareham Non Peak Main,Radio, ,Just Be Good To Green,.01,3.75,13/07/2019,13/07/2019, ,103.2 Capital FM (South Hampshire),,00000001,48,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
846,00618760530,P,2019121,Capital - Fareham Non Peak Main,Radio, ,Just Be Good To Green,.02,3.75,13/07/2019,13/07/2019, ,103.2 Capital FM (South Hampshire),,00000001,98,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
847,00618760530,P,2019121,Capital - Liverpool Non Peak Main,Radio, ,Just Be Good To Green,.01,3.75,13/07/2019,13/07/2019, ,107.6 Juice FM - Liverpool,,00000001,48,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
848,00618760530,P,2019121,Capital - Liverpool Non Peak Main,Radio, ,Just Be Good To Green,.01,3.75,13/07/2019,13/07/2019, ,107.6 Juice FM - Liverpool,,00000001,98,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
849,00618760530,P,2019121,Capital - London 95.8 Non Peak Main,Radio, ,Just Be Good To Green,.08,3.75,13/07/2019,13/07/2019, ,95.8 Capital FM (Greater London),,00000001,48,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
850,00618760530,P,2019121,Capital - London 95.8 Non Peak Main,Radio, ,Just Be Good To Green,.17,3.75,13/07/2019,13/07/2019, ,95.8 Capital FM (Greater London),,00000001,98,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
851,00618760530,P,2019121,Capital - Manchester Non Peak Main,Radio, ,Just Be Good To Green,.03,3.75,13/07/2019,13/07/2019, ,102 Capital FM (Greater Manchester),,00000001,98,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
852,00618760530,P,2019121,Capital - Manchester Non Peak Main,Radio, ,Just Be Good To Green,.02,3.75,13/07/2019,13/07/2019, ,102 Capital FM (Greater Manchester),,00000001,48,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
853,00618760530,P,2019121,Capital - N.East  Non Peak Main,Radio, ,Just Be Good To Green,.01,3.75,13/07/2019,13/07/2019, ,105-106 Capital FM (North East),,00000001,48,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
854,00618760530,P,2019121,Capital - N.East  Non Peak Main,Radio, ,Just Be Good To Green,.03,3.75,13/07/2019,13/07/2019, ,105-106 Capital FM (North East),,00000001,98,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
855,00618760530,P,2019121,Capital - S.Wales Non Peak Main,Radio, ,Just Be Good To Green,.02,3.75,13/07/2019,13/07/2019, ,97.4 103.2 Capital FM (Cardiff & Newport),,00000001,98,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
856,00618760530,P,2019121,Capital - S.Wales Non Peak Main,Radio, ,Just Be Good To Green,.01,3.75,13/07/2019,13/07/2019, ,97.4 103.2 Capital FM (Cardiff & Newport),,00000001,48,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
857,00618760530,P,2019121,Capital - Scotland 105-106 Non Peak Main,Radio, ,Just Be Good To Green,.02,3.75,13/07/2019,13/07/2019, ,105-106 Capital FM (Central Scotland),,00000001,48,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
858,00618760530,P,2019121,Capital - Scotland 105-106 Non Peak Main,Radio, ,Just Be Good To Green,.03,3.75,13/07/2019,13/07/2019, ,105-106 Capital FM (Central Scotland),,00000001,98,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
859,00618760530,P,2019121,Capital - Yorkshire Non Peak Main,Radio, ,Just Be Good To Green,.06,3.75,13/07/2019,13/07/2019, ,105 Capital FM (Yorkshire),,00000001,98,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
860,00618760530,P,2019121,Capital - Yorkshire Non Peak Main,Radio, ,Just Be Good To Green,.03,3.75,13/07/2019,13/07/2019, ,105 Capital FM (Yorkshire),,00000001,48,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
861,00618760530,P,2019121,Capital FM - E.Midlands 96-106 Non Peak Main,Radio, ,Just Be Good To Green,.01,3.75,13/07/2019,13/07/2019, ,96-106 Capital FM (102.8 East Midlands),,00000001,98,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
862,00618760530,P,2019121,Capital FM - East Midlands 105.4 Non Peak Main,Radio, ,Just Be Good To Green,.01,3.75,13/07/2019,13/07/2019, ,96-106 Capital FM (105.4 East Midlands),,00000001,48,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
863,00618760530,P,2019121,Capital FM - East Midlands 105.4 Non Peak Main,Radio, ,Just Be Good To Green,.01,3.75,13/07/2019,13/07/2019, ,96-106 Capital FM (105.4 East Midlands),,00000001,98,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
864,00618760530,P,2019121,Capital FM E.Midlands 96-106 Non Peak Main,Radio, ,Just Be Good To Green,.01,3.75,13/07/2019,13/07/2019, ,96-106 Capital FM (96.2 East Midlands),,00000001,48,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
865,00618760530,P,2019121,Capital FM E.Midlands 96-106 Non Peak Main,Radio, ,Just Be Good To Green,.02,3.75,13/07/2019,13/07/2019, ,96-106 Capital FM (96.2 East Midlands),,00000001,98,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
866,00618760530,P,2019121,Chinese (MCSC) General & Broadcasting,Overseas, ,Just Be Good To Green,.03,3.75,01/01/2017,31/12/2017,KARAOK, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
867,00618760530,P,2019121,Chinese (MCSC) General & Broadcasting,Overseas, ,Just Be Good To Green,.03,3.75,01/01/2017,31/12/2017,KARAOK, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
868,00618760530,P,2019121,Chinese (MCSC) General & Broadcasting,Overseas, ,Just Be Good To Green,.07,3.75,01/01/2017,01/01/2018, , ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
869,00618760530,P,2019121,Chinese (MCSC) General & Broadcasting,Overseas, ,Just Be Good To Green,.07,3.75,01/01/2017,01/01/2018, , ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
870,00618760530,P,2019121,Cool FM  High Peak Main,Radio, ,Just Be Good To Green,.02,3.75,17/07/2019,17/07/2019, ,Cool FM,,00000001,151,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
871,00618760530,P,2019121,Croatian (HDS) General & Broadcasting,Overseas, ,Just Be Good To Green,.13,3.75,01/01/2018,30/06/2018,GENERALNI KORISNICI, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
872,00618760530,P,2019121,Croatian (HDS) General & Broadcasting,Overseas, ,Just Be Good To Green,.04,3.75,01/01/2018,30/06/2018,HRVATSKI RADIO, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
873,00618760530,P,2019121,Cruise Ships Background Music,Overseas, ,Just Be Good To Green,.01,3.75,30/06/2019,30/06/2019,Analogy  ,UK General Recorded (Other),, ,181,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
874,00618760530,P,2019121,DJ Events,Disco, ,Just Be Good To Green,1.02,3.75,30/09/2019,30/09/2019,Analogy  ,DJ Events,, ,181,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
875,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Just Be Good To Green,.01,3.75,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
876,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Just Be Good To Green,.01,3.75,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
877,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Just Be Good To Green,.85,3.75,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
878,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Just Be Good To Green,.48,3.75,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
879,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Just Be Good To Green,.06,3.75,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
880,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Just Be Good To Green,.01,3.75,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
881,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Just Be Good To Green,.55,3.75,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
882,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Just Be Good To Green,.01,3.75,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
883,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Just Be Good To Green,.01,3.75,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
884,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Just Be Good To Green,.01,3.75,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
885,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Just Be Good To Green,.03,3.75,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
886,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Just Be Good To Green,.01,3.75,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
887,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Just Be Good To Green,.01,3.75,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
888,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Just Be Good To Green,.03,3.75,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
889,00618760530,P,2019121,French (SACEM) PEL,Overseas, ,Just Be Good To Green,.01,7.5,27/05/2019,05/07/2019,YOUTUBE, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
890,00618760530,P,2019121,German (GEMA) Private Copying,Overseas, ,Just Be Good To Green,13.12,3.75,01/01/2010,31/12/2010, , ,, ,0,Harris James Samuel Iii,Hughes Andrew,Lewis Terry Steven,Manderson Stephen Paul,9622387X, ,9622387X, , , , , , , , 
891,00618760530,P,2019121,German (GEMA) Private Copying,Overseas, ,Just Be Good To Green,10.92,3.75,01/01/2011,01/12/2011, , ,, ,0,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,9622387X,T9112803540,9622387X, , , , , , , , 
892,00618760530,P,2019121,German (GEMA) Private Copying,Overseas, ,Just Be Good To Green,5.46,3.75,01/01/2012,01/12/2012, , ,, ,0,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
893,00618760530,P,2019121,Hungarian (ARTISJUS) General & Broadcasting,Overseas, ,Just Be Good To Green,.08,3.75,01/01/2018,31/12/2018,DIGI KFT. / H!T MUSIC, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
894,00618760530,P,2019121,Hungarian (ARTISJUS) General & Broadcasting,Overseas, ,Just Be Good To Green,.01,3.75,01/01/2018,30/06/2018,IKEA LAKBERENDEZESI KFT1073108, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
895,00618760530,P,2019121,Hungarian (ARTISJUS) General & Broadcasting,Overseas, ,Just Be Good To Green,.01,3.75,01/01/2018,30/06/2018,IKEA LAKBERENDEZESI KFT1073108, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
896,00618760530,P,2019121,Hungarian (ARTISJUS) General & Broadcasting,Overseas, ,Just Be Good To Green,.01,3.75,01/01/2018,30/06/2018,IKEA LAKBERENDEZESI KFT1073108, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
897,00618760530,P,2019121,Indonesian (WAMI) G&B,Overseas, ,Just Be Good To Green,.01,3.75,31/01/2018,30/12/2018,DOWNLOAD AND OTHERS, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
898,00618760530,P,2019121,Indonesian (WAMI) G&B,Overseas, ,Just Be Good To Green,.01,3.75,31/01/2018,30/12/2018,DOWNLOAD AND OTHERS, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
899,00618760530,P,2019121,Island FM High Peak Main,Radio, ,Just Be Good To Green,.02,3.75,01/08/2019,01/08/2019, ,Island 104.7 FM,,00000001,202,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
900,00618760530,P,2019121,Italian (SIAE) General & Broadcasting,Overseas, ,Just Be Good To Green,.1,3.75,01/07/2018,31/12/2018,BALLI STRUM.MECC., ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
901,00618760530,P,2019121,Italian (SIAE) General & Broadcasting,Overseas, ,Just Be Good To Green,.13,3.75,01/01/2018,30/06/2018,BALLI STRUM.MECC., ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
902,00618760530,P,2019121,Italian (SIAE) General & Broadcasting,Overseas, ,Just Be Good To Green,.01,3.75,01/07/2018,31/12/2018,SKY UNO +1 CULTURALI, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
903,00618760530,P,2019121,Italian (SIAE) General & Broadcasting,Overseas, ,Just Be Good To Green,.01,3.75,01/07/2018,31/12/2018,SKY UNO CULTURALI, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
904,00618760530,P,2019121,Italian (SIAE) Online,Overseas, ,Just Be Good To Green,.01,3.75,01/01/2018,30/06/2018,MICHELONI LUCA, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
905,00618760530,P,2019121,Italian (SIAE) Online,Overseas, ,Just Be Good To Green,.01,3.75,01/07/2018,31/12/2018,PRODOTTI ELETTRONICI SYNCRONIZ, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
906,00618760530,P,2019121,Italian (SIAE) Online,Overseas, ,Just Be Good To Green,.01,3.75,01/07/2018,31/12/2018,PRODOTTI ELETTRONICI SYNCRONIZ, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
907,00618760530,P,2019121,Italian (SIAE) Online,Overseas, ,Just Be Good To Green,.01,3.75,01/07/2018,31/12/2018,PRODOTTI ELETTRONICI SYNCRONIZ, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
908,00618760530,P,2019121,Italian (SIAE) Online,Overseas, ,Just Be Good To Green,.04,3.75,01/07/2018,31/12/2018,PRODOTTI ELETTRONICI SYNCRONIZ, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
909,00618760530,P,2019121,Italian (SIAE) Online,Overseas, ,Just Be Good To Green,.01,3.75,01/07/2018,31/12/2018,SERIO ALBERTO, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
910,00618760530,P,2019121,Japanese (JASRAC) General & Broadcasting,Overseas, ,Just Be Good To Green,.01,3.75,01/04/2018,30/06/2019,UNKNOWN, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
911,00618760530,P,2019121,Japanese (JASRAC) General & Broadcasting,Overseas, ,Just Be Good To Green,.8,3.75,01/04/2018,30/06/2019,UNKNOWN, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
912,00618760530,P,2019121,Japanese (JASRAC) Online,Overseas, ,Just Be Good To Green,.01,3.75,01/04/2018,30/06/2019,APPLE MUSIC, ,, , ,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , , , , , , 
