WRITERS,SOURCE,TERRITORY,REVENUE_TYPE,USAGE,SONG_ID,SONG_TITLE,NOTES,CONFIG,SELECTION,UNITS,BEG_PER,End_PER,AMOUNT_RECEIVED,SHARE,ROYALTY_AMT
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18010923",10,"09/01/2016","01/31/2019",.005620,15.000000,.000843
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18010523",30,"09/01/2016","01/31/2019",.015380,15.000000,.002307
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18010523",6,"10/01/2016","02/28/2019",.003040,15.000000,.000456
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18051695",2952,"09/01/2016","01/31/2019",1.361160,15.000000,.204174
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","UNIVERSAL MUSIC CANADA, INC.","CANADA","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",1,"10/01/2018","12/31/2018",-.006877,14.670000,-.001009
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","UNIVERSAL MUSIC CANADA, INC.","CANADA","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",1,"10/01/2018","12/31/2018",-.006877,14.670000,-.001009
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","UNIVERSAL MUSIC CANADA, INC.","CANADA","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",110,"10/01/2018","12/31/2018",2.118116,14.670000,.310728
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","UNIVERSAL MUSIC CANADA, INC.","CANADA","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",22,"10/01/2018","12/31/2018",.426374,14.670000,.062549
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","UNIVERSAL MUSIC CANADA, INC.","CANADA","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",15,"10/01/2018","12/31/2018",.385112,14.670000,.056496
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","KODA","DENMARK","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",0,"07/01/2018","12/31/2018",.004440,13.670000,.000607
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","SOCIEDAD GENERAL DE AUTORES DE ESPANA","SPAIN","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",1,"01/01/2017","06/30/2018",.078627,13.670000,.010748
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","UMG RECORDINGS, INC.","DOMESTIC","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","60249864201",1521,"10/01/2018","12/31/2018",62.290000,15.000000,9.343500
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","UMG RECORDINGS, INC.","DOMESTIC","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","60249864201",564,"10/01/2018","12/31/2018",23.100000,15.000000,3.465000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","UMG RECORDINGS, INC.","DOMESTIC","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","60249884019",1,"10/01/2018","12/31/2018",-.040000,15.000000,-.006000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","UMG RECORDINGS, INC.","DOMESTIC","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","60249884019",1658,"10/01/2018","12/31/2018",67.900000,15.000000,10.185000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","UMG RECORDINGS, INC.","DOMESTIC","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","60249884019",257,"10/01/2018","12/31/2018",10.530000,15.000000,1.579500
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","UMG RECORDINGS, INC.","DOMESTIC","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","881122512",43,"10/01/2018","12/31/2018",1.760000,15.000000,.264000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","UMG RECORDINGS, INC.","DOMESTIC","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","881122512",106,"10/01/2018","12/31/2018",4.340000,15.000000,.651000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18051695",6,"04/01/2015","09/30/2018",.008640,15.000000,.001296
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18010923",8,"04/01/2015","09/30/2018",.012380,15.000000,.001857
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18010923",8,"11/01/2014","06/30/2018",.010340,15.000000,.001551
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18051695",8,"11/01/2014","06/30/2018",.010400,15.000000,.001560
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18051695",0,"11/01/2014","01/31/2019",.000600,15.000000,.000090
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18010923",4,"11/01/2014","01/31/2019",.004460,15.000000,.000669
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - SLACKER","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18010923",28,"08/01/2008","09/30/2018",.041720,15.000000,.006258
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - SLACKER","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18051695",8,"08/01/2008","09/30/2018",.014740,15.000000,.002211
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18010523",0,"07/01/2018","09/30/2018",.000420,15.000000,.000063
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18051695",442,"12/01/2016","12/31/2018",.504300,15.000000,.075645
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18010923",64,"12/01/2016","12/31/2018",.072360,15.000000,.010854
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18010923",86,"07/01/2018","09/30/2018",.084820,15.000000,.012723
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18010523",0,"12/01/2016","12/31/2018",.000480,15.000000,.000072
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18051695",718,"07/01/2018","09/30/2018",.723300,15.000000,.108495
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","YOUTUBE","","",686,"12/01/2018","12/31/2018",.252358,15.000000,.037854
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","YOUTUBE / RED","","",36,"12/01/2018","12/31/2018",.038761,15.000000,.005814
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","PRS","UK","FORPERFORM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",0,"01/01/2016","12/31/2017",.063887,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","PRS","UK","FORPERFORM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",0,"01/01/2017","03/31/2018",.074928,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","STIM","SCANDINAVI","FORPERFORM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",0,"06/01/2016","09/30/2016",.000729,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","YOUTUBE / RED","","",32,"11/01/2018","11/30/2018",.046164,15.000000,.006925
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","YOUTUBE","","",667,"11/01/2018","11/30/2018",.217304,15.000000,.032596
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","STIM","SCANDINAVI","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",0,"06/01/2016","09/30/2016",.000729,13.670000,.000100
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","STIM","SCANDINAVI","FORPERFORM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",0,"04/01/2017","06/30/2017",.002918,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","STIM","SCANDINAVI","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",0,"04/01/2017","06/30/2017",.002917,13.670000,.000399
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MECHANICAL COPYRIGHT PROTECTION SOCIETY LIMITED","UK","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","WRASSE RECORDS","","HUMP102",5,"10/01/2018","12/31/2018",.052227,13.670000,.007139
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MECHANICAL COPYRIGHT PROTECTION SOCIETY LIMITED","UK","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","WRASSE RECORDS","","HUMP102",1,"10/01/2018","12/31/2018",.013057,13.670000,.001785
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MECHANICAL COPYRIGHT PROTECTION SOCIETY LIMITED","UK","MECHANICAL","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","WRASSE RECORDS","","HUMP102",480,"10/01/2018","12/31/2018",3.917081,13.670000,.535465
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","APRA","AUSTRALIA","FORPERFORM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",0,"07/01/2018","09/30/2018",.032958,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","SOCAN","CANADA","FORPERFORM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",0,"04/01/2018","06/30/2018",1.124020,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","SOCAN","CANADA","FORPERFORM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",0,"04/01/2018","06/30/2018",.052806,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","SOCAN","CANADA","FORPERFORM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",0,"04/01/2018","06/30/2018",.045262,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","SOCAN","CANADA","FORPERFORM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",0,"04/01/2018","06/30/2018",.022631,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","SOCAN","CANADA","FORPERFORM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",0,"04/01/2018","06/30/2018",.030175,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","DPDFPERST","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","Zpoistupoovani zaznamu/stream / APPLEMUSIC","","",0,"04/01/2018","06/30/2018",.024375,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","DPDDOWNLD","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","Internet  mobilni a obdobné sitì - stahovani / ITUNES","","",1,"04/01/2018","06/30/2018",.012401,13.670000,.001695
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","DPDFPERST","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","Zpoistupoovani zaznamu/stream / GOOGLEPLAY","","",0,"04/01/2018","06/30/2018",.002139,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","DPDFPERST","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","Zpoistupoovani zaznamu/stream / SPOTIFY","","",55,"04/01/2018","06/30/2018",.001711,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","DPDFPERST","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","Zpoistupoovani zaznamu/stream / APPLEMUSIC","","",0,"01/01/2018","03/31/2018",.007698,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDFPERST","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","JOOX","","",0,"07/01/2018","12/31/2018",.003588,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDDOWNLD","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","ITUNES INDONESIA","","",18,"07/01/2018","12/31/2018",.005980,15.185000,.000908
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDDOWNLD","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","JOOX","","",21,"07/01/2018","12/31/2018",.009568,15.185000,.001453
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","STIM","SCANDINAVI","DPDFPERST","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","",0,"01/01/2018","03/31/2018",.022811,.000000,.000000
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18010523",48,"11/01/2016","02/28/2019",.081180,15.000000,.012177
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18010923",408,"11/01/2016","02/28/2019",.642720,15.000000,.096408
"MICHAEL HUGHES\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","ISTILLBELI03","I STILL BELIEVE IN WALTZES","","","USMC18051695",1272,"11/01/2016","02/28/2019",2.059940,15.000000,.308991
"DEBBIE HUPP\BOB MORRISON","SONY MUSIC ENTERTAINMENT, INC.","DOMESTIC","MECHANICAL","","ITHINKICOU","I THINK I COULD LOVE YOU","","","",1,"10/01/2018","12/31/2018",-2.330000,22.500000,-.524250
"DEBBIE HUPP\BOB MORRISON","SONY MUSIC ENTERTAINMENT, INC.","DOMESTIC","MECHANICAL","","ITHINKICOU","I THINK I COULD LOVE YOU","","","",1,"10/01/2018","12/31/2018",2.330000,22.500000,.524250
"DEBBIE HUPP\BOB MORRISON","SOCIEDAD GENERAL DE AUTORES DE ESPANA","SPAIN","MECHANICAL","","ITHINKICOU","I THINK I COULD LOVE YOU","","","",1,"01/01/2017","06/30/2018",.078627,20.500000,.016119
"DOUG DEJOE\DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","IFICOULDON","IF I COULD ONLY DANCE WITH YOU","","","US2R30610039",3,"09/01/2016","12/31/2018",.001890,45.000000,.000851
"DOUG DEJOE\DEBBIE HUPP\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","IFICOULDON","IF I COULD ONLY DANCE WITH YOU","Use: GN-AM Internet Audio and Music Videos Pandora","","",0,"07/01/2018","09/30/2018",.003810,.000000,.000000
"DOUG DEJOE\DEBBIE HUPP\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","IFICOULDON","IF I COULD ONLY DANCE WITH YOU","Use: GN-IS General - Internet Interactive Self-Representing RHAPSODY","","",0,"07/01/2018","09/30/2018",.000090,.000000,.000000
"DOUG DEJOE\DEBBIE HUPP\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","IFICOULDON","IF I COULD ONLY DANCE WITH YOU","Use: GN-AM Internet Audio and Music Videos Pandora Plus","","",0,"07/01/2018","09/30/2018",.001120,.000000,.000000
"DOUG DEJOE\DEBBIE HUPP\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","IFICOULDON","IF I COULD ONLY DANCE WITH YOU","Use: GN-AM Internet Audio and Music Videos Pandora Premium","","",0,"07/01/2018","09/30/2018",.000190,.000000,.000000
"DOUG DEJOE\DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","IFICOULDON","IF I COULD ONLY DANCE WITH YOU","","","US2R30610039",6,"10/01/2016","02/28/2019",.003390,45.000000,.001526
"DOUG DEJOE\DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","IFICOULDON","IF I COULD ONLY DANCE WITH YOU","","","US2R30610039",0,"12/01/2016","12/31/2018",.000660,45.000000,.000297
"DOUG DEJOE\DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","IFICOULDON","IF I COULD ONLY DANCE WITH YOU","","","US2R30610039",0,"09/01/2016","01/31/2019",.000360,45.000000,.000162
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","IFYOUHADTH","IF YOU HAD A HEART","Use: GN-AM Internet Audio and Music Videos Pandora","","",0,"07/01/2018","09/30/2018",.001210,.000000,.000000
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","IFYOUHADTH","IF YOU HAD A HEART","Use: GN-AM Internet Audio and Music Videos Pandora Premium","","",0,"07/01/2018","09/30/2018",.000090,.000000,.000000
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","IFYOUHADTH","IF YOU HAD A HEART","Use: GN-IS General - Internet Interactive Self-Representing RHAPSODY","","",0,"07/01/2018","09/30/2018",.000090,.000000,.000000
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","KODA","DENMARK","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","","","",0,"01/01/2018","06/30/2018",.004508,41.000000,.001848
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","PRS","UK","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Service Single","","",78,"01/01/2016","12/31/2018",.042420,41.000000,.017392
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","PRS","UK","DPDDOWNLD","","IFYOUHADTH","IF YOU HAD A HEART","Alliance Amazon United Kingdom Permanent Download Service Album","","",7,"01/01/2016","12/31/2018",.018670,41.000000,.007655
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","PRS","UK","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single","","",29,"01/01/2016","12/31/2018",.008637,41.000000,.003541
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","IFYOUHADTH","IF YOU HAD A HEART","Use: GN-IS General - Internet Interactive Self-Representing SPOTIR","","",0,"07/01/2018","09/30/2018",.004560,.000000,.000000
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","BUMA STEMRA","HOLLAND","BROADMECH","","IFYOUHADTH","IF YOU HAD A HEART","","","81463",0,"01/01/2016","09/30/2018",.054215,41.000000,.022228
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","ASCAP INTERNATIONAL","GERMANY","ASCAPINT","","IFYOUHADTH","IF YOU HAD A HEART","GEMA","","",0,"01/01/2018","03/31/2018",.020000,.000000,.000000
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","ASCAP INTERNATIONAL","GERMANY","ASCAPINT","","IFYOUHADTH","IF YOU HAD A HEART","GEMA","","",0,"01/01/2018","03/31/2018",.157000,.000000,.000000
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","ASCAP INTERNATIONAL","BELGIUM","ASCAPINT","","IFYOUHADTH","IF YOU HAD A HEART","SABAM","","",0,"10/01/2017","03/31/2018",.029000,.000000,.000000
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","ASCAP INTERNATIONAL","BELGIUM","ASCAPINT","","IFYOUHADTH","IF YOU HAD A HEART","SABAM","","",0,"10/01/2017","03/31/2018",.049000,.000000,.000000
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","","","USWB19800489",2,"11/01/2016","01/31/2019",.003200,45.000000,.001440
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","","","USWB19800489",10,"11/01/2016","12/31/2018",.008430,45.000000,.003794
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","","","RHAPSODY INTERNATION",16,"07/01/2012","12/31/2015",.011200,45.000000,.005040
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","","","APPLE  INC",137,"10/01/2018","12/31/2018",.018200,45.000000,.008190
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","NCB","SCANDINAVI","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","WORLD OF HURT\\ILSE DELANGE\USWB19800489","","474.483.072",7,"10/01/2017","12/31/2017",.004288,41.000000,.001758
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","NCB","SCANDINAVI","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","WORLD OF HURT\\ILSE DELANGE\USWB19800489","","474.483.072",13,"01/01/2018","03/31/2018",.011794,41.000000,.004836
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","NCB","SCANDINAVI","DPDFPERST","","IFYOUHADTH","IF YOU HAD A HEART","WORLD OF HURT\\ILSE DELANGE\USWB19800489","","474.483.072",7,"10/01/2017","12/31/2017",.006433,.000000,.000000
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","NCB","SCANDINAVI","DPDFPERST","","IFYOUHADTH","IF YOU HAD A HEART","WORLD OF HURT\\ILSE DELANGE\USWB19800489","","474.483.072",13,"01/01/2018","03/31/2018",.011794,.000000,.000000
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","PRS","UK","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service Single","","",1,"01/01/2016","12/31/2018",.001143,41.000000,.000469
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","PRS","UK","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service Single","","",4,"01/01/2016","12/31/2018",.003175,41.000000,.001302
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","PRS","UK","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single","","",1,"01/01/2016","12/31/2018",.000508,41.000000,.000208
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","STIM","SCANDINAVI","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","","","",0,"04/01/2018","06/30/2018",.004217,41.000000,.001729
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","STIM","SCANDINAVI","DPDFPERST","","IFYOUHADTH","IF YOU HAD A HEART","","","",0,"04/01/2018","06/30/2018",.004217,.000000,.000000
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","","","USWB19800489",0,"11/01/2014","01/31/2019",.000440,45.000000,.000198
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","IFYOUHADTH","IF YOU HAD A HEART","","","USWB11802105",4,"11/01/2016","02/28/2019",.004440,45.000000,.001998
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","BUMA STEMRA","HOLLAND","FORPERFORM","","IFYOUHADTH","IF YOU HAD A HEART","","","81463",0,"01/01/2016","09/30/2018",.065052,.000000,.000000
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","GEOFF PAYNTER MUSIC PUBLISHING (S. AFRICA)","SOUTHAFR","MECHANICAL","","IFYOUHADTH","IF YOU HAD A HEART","","","201803-APPLE MU",13,"07/01/2018","12/31/2018",.003489,45.555000,.001589
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","GEOFF PAYNTER MUSIC PUBLISHING (S. AFRICA)","SOUTHAFR","MECHANICAL","","IFYOUHADTH","IF YOU HAD A HEART","","","201806-APPLE MU",32,"07/01/2018","12/31/2018",.007675,45.555000,.003496
