SESAC QUARTERLY Royalty Statement: 2020/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affiliate Name: JACOB LEE SOOTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affiliate No: 483800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distribution Period: April 2020 - June 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Distribution Date: September 30, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Qtr,Song #,Song Title,%Shares,Production Title,Episode Title,Episode Number,Perf/Air Date,Network,Establishment/Source,Album Title,Artist,Payment Type,Chart,Position,Pay #,Synd,Strip,End Air Dt,Medium,Coverage,Pay Code,Day Part,Perf Category,Perf Type,Perf Duration,Performance,Occur,Society Abbrv,Society Country,Earnings
2020,2,689645090,GLIMPSE (INTO ETERNITY),0.1667,,,,,,PLAYNETWORK,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1,,SESAC,USA,0.000462
2020,2,689645116,THRONE ROOM,0.125,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,110,,SESAC,USA,0.00155
2020,2,689645116,THRONE ROOM,0.125,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1604,,SESAC,USA,0.01
2020,2,689645116,THRONE ROOM,0.125,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,894281,,SESAC,USA,8.75
2020,2,690627729,GLORY IN THE HIGHEST,0.25,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,519,,SESAC,USA,0.02
2020,2,57177334,SPIRIT OF THE LIVING GOD,1,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,40239,,SESAC,USA,7.74
2020,2,54432665,WON MY HEART,0.1667,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,44663,,SESAC,USA,0.04
2020,2,54432665,WON MY HEART,0.1667,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,44663,,SESAC,USA,0.58
2020,2,58567699,BE CROWNED,0.125,,,,,,STREAMING NZ-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.12297502
2020,2,58567699,BE CROWNED,0.125,,,,,,ONLINE AU-YTUBE MU [DISAG][PTS,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.03502199
2020,2,57177334,SPIRIT OF THE LIVING GOD,1,,,,,BDS,,,MEREDITH ANDREWS, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,37,,SESAC,USA,29.53
2020,2,58567699,BE CROWNED,0.125,,,,,,AUST DOWNLOAD (AMCOS TRANSFER),,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.08755497
2020,2,57177334,SPIRIT OF THE LIVING GOD,1,,,,,BDS,,,VERTICAL WORSHIP, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,16,,SESAC,USA,5.59
2020,2,57177334,SPIRIT OF THE LIVING GOD,1,,,,,BDS,,,VERTICAL WORSHIP, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,9,,SESAC,USA,3.71
2020,2,57177334,SPIRIT OF THE LIVING GOD,1,,,,,BDS,,,MEREDITH ANDREWS, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,28,,SESAC,USA,18.74
2020,2,57177334,SPIRIT OF THE LIVING GOD,1,,,,,,,,, , ,0,0, ,,,General, ,0,,INTERNATIONAL,F,,,,OSA,CZECH REPUBLIC,0.11974196
2020,2,57177334,SPIRIT OF THE LIVING GOD,1,,,,,,SIRIUS XM,,, , ,0,0, ,,,General, ,0,,SATELLITE RADIO,,,4,,SESAC,USA,4.95
2020,2,57177334,SPIRIT OF THE LIVING GOD,1,,,,,,INTERNET RADIO,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,3730,,SESAC,USA,0.81
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,ITUNES SINGAPORE - SONY 201808,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00109443
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,ITUNES SINGAPORE - SONY 201805,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00328328
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Bahamas & Western Hemisphere P,,, , ,0,0, ,,,Other, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,1.34244
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,ONLINE AU-YTUBE GE [DISAG][PTS,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.04669598
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,ITUNES SINGAPORE - SONY 201807,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00218885
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,UNKNOWN EXPLOITATION SOURCE,,, , ,0,0, ,,,Music By Electronic Or Mechanical Means, ,0,,INTERNATIONAL,F,,,,SADAI,ARGENTINA,0.00563249
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,AUST DOWNLOAD (AMCOS TRANSFER),,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.05253298
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,SPOTIFY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.29444881
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,SPOTIFY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SADAI,ARGENTINA,0.00942831
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,ONLINE AU-YTUBE MU [DISAG][PTS,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.07588097
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,SPOTIFY AB,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SADAI,ARGENTINA,0.02057728
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,APPLE MUSIC  BEATS,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.70923756
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,STREAMING AU-APPLE MUSIC [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.32687187
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,UNKNOWN EXPLOITATION SOURCE,,, , ,0,0, ,,,Music By Electronic Or Mechanical Means, ,0,,INTERNATIONAL,F,,,,SADAI,ARGENTINA,0.00563582
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,SPOTIFY AB,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SADAI,ARGENTINA,0.00629114
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,STREAMING NZ-APPLE MUSIC [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.08755497
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Apple Music,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.1167738
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Napster,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.02359655
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.04719311
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.03539483
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.07078966
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.01167738
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.07078966
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,92511,,SESAC,USA,4.44
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,9,,SESAC,USA,0.000245
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,165479,,SESAC,USA,3.24
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,165479,,SESAC,USA,0.26
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,165479,,SESAC,USA,0.05
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,222,,SESAC,USA,0.00332
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,201,,SESAC,USA,0.00087
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,STREAMING NZ-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.2347705
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,TOUCHTUNES,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,7,,SESAC,USA,0.000354
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,APPLE INC,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SADAI,ARGENTINA,0.00636717
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,UK Churches,,, , ,0,0, ,,,Live Performances, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.594
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,STREAMING AU-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.23347991
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,ONLINE AU-FACEBOOK [ANALOGOUS],,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.02334799
2020,2,12852808,IN YOUR PRESENCE,0.25,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,165479,,SESAC,USA,2.97
2020,2,697352438,NEW JERUSALEM,0.1667,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,961,,SESAC,USA,0.03
2020,2,689232152,WON MY HEART,0.1667,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,2869,,SESAC,USA,0.09
2020,2,689232141,REIGN,0.1667,,,,,,AUST DOWNLOAD (AMCOS TRANSFER),,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.011674
2020,2,694891953,LIKE NO OTHER,0.1666,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,13321,,SESAC,USA,0.00302
2020,2,694891953,LIKE NO OTHER,0.1666,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1109,,SESAC,USA,0.03
2020,2,694891953,LIKE NO OTHER,0.1666,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,13,,SESAC,USA,0.000136
2020,2,694891953,LIKE NO OTHER,0.1666,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,621,,SESAC,USA,0.00182
2020,2,694891953,LIKE NO OTHER,0.1666,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,13321,,SESAC,USA,0.01
2020,2,694891953,LIKE NO OTHER,0.1666,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,13321,,SESAC,USA,0.17
2020,2,694891953,LIKE NO OTHER,0.1666,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,13321,,SESAC,USA,0.15
2020,2,689232137,AFTER MY HEART,0.125,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1,,SESAC,USA,0.0000272
2020,2,689232137,AFTER MY HEART,0.125,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,90,,SESAC,USA,0.00068
2020,2,689232137,AFTER MY HEART,0.125,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,18823,,SESAC,USA,0.00321
2020,2,689232131,WALK WITH ME,0.1667,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,6,,SESAC,USA,0.000204
2020,2,689232137,AFTER MY HEART,0.125,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1357,,SESAC,USA,0.03
2020,2,688854239,MORE THAN I DESERVE,0.1667,,,,,,ITUNES SINGAPORE - SONY 201812,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00109443
2020,2,688854239,MORE THAN I DESERVE,0.1667,,,,,,ITUNES SINGAPORE - SONY 201809,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00109443
2020,2,688854239,MORE THAN I DESERVE,0.1667,,,,,,ITUNES SINGAPORE - SONY 201811,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00109443
2020,2,688854239,MORE THAN I DESERVE,0.1667,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,80,,SESAC,USA,0.00255
2020,2,55693125,LOVE OVERCOMES,0.1667,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,47495,,SESAC,USA,0.05
2020,2,55693125,LOVE OVERCOMES,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,47495,,SESAC,USA,0.56
2020,2,55693125,LOVE OVERCOMES,0.1667,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,47495,,SESAC,USA,0.62
2020,2,55693125,LOVE OVERCOMES,0.1667,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,47495,,SESAC,USA,0.01
2020,2,691721965,OPEN OVER US,0.1667,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,109905,,SESAC,USA,0.02
2020,2,691721965,OPEN OVER US,0.1667,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,182,,SESAC,USA,0.00182
2020,2,691721965,OPEN OVER US,0.1667,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,7,,SESAC,USA,0.000136
2020,2,691721965,OPEN OVER US,0.1667,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,109905,,SESAC,USA,0.11
2020,2,691721965,OPEN OVER US,0.1667,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,109905,,SESAC,USA,1.43
2020,2,691721965,OPEN OVER US,0.1667,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,75387,,SESAC,USA,2.41
2020,2,691721965,OPEN OVER US,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,109905,,SESAC,USA,1.31
2020,2,691721965,OPEN OVER US,0.1667,,,,,,BACKGROUND MUSIC AU-SPOTIFY [A,,, , ,0,0, ,,,Other, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.2685019
2020,2,691721965,OPEN OVER US,0.1667,,,,,,ITUNES SINGAPORE - SONY 201812,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00109443
2020,2,55693125,LOVE OVERCOMES,0.1667,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,2,,SESAC,USA,0.0000272
2020,2,55693125,LOVE OVERCOMES,0.1667,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,6071,,SESAC,USA,0.19
2020,2,55693125,LOVE OVERCOMES,0.1667,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,92,,SESAC,USA,0.000925
2020,2,696536877,WHAT A FRIEND,0.1667,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,131015,,SESAC,USA,1.71
2020,2,696536877,WHAT A FRIEND,0.1667,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,103073,,SESAC,USA,3.3
2020,2,696536877,WHAT A FRIEND,0.1667,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,131015,,SESAC,USA,0.02
2020,2,696536877,WHAT A FRIEND,0.1667,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,2888,,SESAC,USA,0.00843
2020,2,696536877,WHAT A FRIEND,0.1667,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,148,,SESAC,USA,0.00147
2020,2,696536877,WHAT A FRIEND,0.1667,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1,,SESAC,USA,0.0000272
2020,2,696536877,WHAT A FRIEND,0.1667,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,131015,,SESAC,USA,0.13
2020,2,696536877,WHAT A FRIEND,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,131015,,SESAC,USA,1.57
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,ITUNES INDONESIA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00547213
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,ITUNES INDONESIA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00109443
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.40870829
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.04670952
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,Apple Music,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.23354759
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,1.09767369
2020,2,690627733,IT CAME UPON A MIDNIGHT CLEAR (HOLY,0.25,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,3,,SESAC,USA,0.0000544
2020,2,690627733,IT CAME UPON A MIDNIGHT CLEAR (HOLY,0.25,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,954,,SESAC,USA,0.00152
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,ONLINE AU-FACEBOOK [ANALOGOUS],,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.03502199
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,STREAMING AU-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.34438287
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.16517587
2020,2,690627733,IT CAME UPON A MIDNIGHT CLEAR (HOLY,0.25,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,954,,SESAC,USA,0.01
2020,2,690627733,IT CAME UPON A MIDNIGHT CLEAR (HOLY,0.25,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,954,,SESAC,USA,0.01
2020,2,690627733,IT CAME UPON A MIDNIGHT CLEAR (HOLY,0.25,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,105,,SESAC,USA,0.00505
2020,2,690627733,IT CAME UPON A MIDNIGHT CLEAR (HOLY,0.25,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,954,,SESAC,USA,0.000326
2020,2,14086704,RESTING PLACE,0.1667,,,,,,UNKNOWN EXPLOITATION SOURCE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,MACP,MALAYSIA,0.00762933
2020,2,14086704,RESTING PLACE,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,104590,,SESAC,USA,1.25
2020,2,14086704,RESTING PLACE,0.1667,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,104590,,SESAC,USA,0.11
2020,2,14086704,RESTING PLACE,0.1667,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,104590,,SESAC,USA,1.36
2020,2,14086704,RESTING PLACE,0.1667,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,34,,SESAC,USA,0.000653
2020,2,14086704,RESTING PLACE,0.1667,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,104590,,SESAC,USA,0.02
2020,2,14086704,RESTING PLACE,0.1667,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,93,,SESAC,USA,0.000925
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,133305,,SESAC,USA,0.02
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,361,,SESAC,USA,0.00269
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,203,,SESAC,USA,0.000435
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,FB - Spotify Perf,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,STIM,SWEDEN,0.0066717
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,24-7 Entertainment,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.02359655
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,ONLINE AU-YTUBE MU [DISAG][PTS,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.13425095
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,133305,,SESAC,USA,1.19
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.02359655
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.09438621
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.04719311
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,AUST DOWNLOAD (AMCOS TRANSFER),,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.12841395
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,ITUNES HONG KONG,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00328328
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LEGEND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F=Feature,J=Jingle,P=Promo,OT=Opening Theme,,CT=Closing Theme,,ST=Segment Theme,,L=Logo,BG=Background,,,,,,,,,,,,,,,,,,,,,
+=Public Domain,,-=Local PBS,,Jingle Pay Code=Number of Months,,,,*=Non-Durational/Full Weight,,,,,,,,,,,,,,,,,,,,,,,
