Company Name,Company Code,Payee Name,Payee Code,Client Name,Client Code,Song Title,Song Code,Composer(s),Source Name,Source Code,Income Type Description,Income Type,Percent Received,Amount Received,Share,Contractual Rate,Contractual Code,Effective Rate,Amount Earned,Catalogue Number,Units,Price,Date Period (From),Date Period (To),Territory Name,Territory Code,Production/Episode,Production/Episode Code,Notes,Currency,Statement ID,Statement Line
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.19,100,90,14321,90,0.17,"Google, Inc",4,0,/,09/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7240,8482
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.11,100,90,14321,90,0.1,"Google, Inc",138,0,/,09/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7240,8483
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.05,100,90,14321,90,0.05,"Google, Inc",78,0,/,09/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7240,8487
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.06,100,90,14321,90,0.05,"Google, Inc",79,0,/,09/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7240,8488
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.6,100,90,14321,90,0.54,"Google, Inc",746,0,/,09/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7240,8490
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14321,90,0.01,"Google, Inc",8,0,/,09/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7240,8491
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,ZUNE,ZUNE,Mechanical,01,0,0.07,100,90,14321,90,0.06,Zune (Microsoft),1,0,/,03/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,21141
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical,01,0,0.2,100,90,14321,90,0.18,Spotify AB,220,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10192
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical,01,0,0.35,100,90,14321,90,0.32,Spotify AB,385,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10193
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical,01,0,0.01,100,90,14321,90,0.01,Spotify AB,7,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10194
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical,01,0,0.03,100,90,14321,90,0.03,Spotify AB,32,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10196
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical,01,0,0.21,100,90,14321,90,0.19,Spotify AB,226,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10197
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical,01,0,0.1,100,90,14321,90,0.09,Spotify AB,117,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10198
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical,01,0,4.79,100,90,14321,90,4.31,Spotify AB,5284,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10199
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,SPOTIFY,SPOT,Mechanical,01,0,0.01,100,90,14321,90,0.01,Spotify AB,14,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10201
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Bad Time,789542,Laguna/Jett/Lavine,"Google, Inc.",GOOG,Mechanical,01,0,0.03,100,90,14320,90,0.03,"Google, Inc",1,0,/,09/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7228,15371
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Bad Time,789542,Laguna/Jett/Lavine,APPLE ,APP1,Mechanical,01,0,0.05,100,90,14320,90,0.05,Apple Computer Inc.,1,0,/,10/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7229,12557
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BANG! BANG!,948643,HANNA/Jett,"Google, Inc.",GOOG,Mechanical,01,0,0.02,50,90,14319,90,0.01,"Google, Inc",47,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11313
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BANG! BANG!,948643,HANNA/Jett,SPOTIFY,SPOT,Mechanical,01,0,0.06,50,90,14319,90,0.03,Spotify AB,135,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10202
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BANG! BANG!,948643,HANNA/Jett,SPOTIFY,SPOT,Mechanical,01,0,0.06,50,90,14319,90,0.03,Spotify AB,135,0,/,12/2016,Canada,CAN,,0,Babe Anderson Publ,CAD,7235,16586
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BANG! BANG!,948643,HANNA/Jett,"Google, Inc.",GOOG,Mechanical,01,0,0.02,50,90,14319,90,0.01,"Google, Inc",47,0,/,12/2016,Canada,CAN,,0,Babe Anderson Publ,CAD,7239,18558
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.17,100,90,14319,90,0.15,"Google, Inc",4,0,/,03/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7227,9674
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14319,90,0.04,"Google, Inc",84,0,/,03/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7227,9675
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.14,100,90,14319,90,0.13,"Google, Inc",4,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10200
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.16,100,90,14319,90,0.14,"Google, Inc",4,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9719
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.03,100,90,14319,90,0.03,"Google, Inc",1,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11314
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14319,90,0.04,"Google, Inc",1,0,/,12/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7237,7970
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14319,90,0.04,"Google, Inc",59,0,/,12/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7237,7971
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.06,100,90,14319,90,0.05,"Google, Inc",95,0,/,06/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7230,9866
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.24,100,90,14319,90,0.22,"Google, Inc",6,0,/,06/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7230,9867
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.25,100,90,14319,90,0.23,"Google, Inc",6,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11809
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14319,90,0.04,"Google, Inc",1,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11810
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14319,90,0.04,"Google, Inc",1,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11811
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.07,100,90,14319,90,0.06,"Google, Inc",132,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11812
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,APPLE ,APP1,Mechanical,01,0,1.53,100,90,14319,90,1.38,Apple Computer Inc.,57,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7172
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.07,100,90,14319,90,0.06,"Google, Inc",2,0,/,09/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7240,8508
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BE STRAIGHT,575289,JETT/KIHN/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14319,90,0.02,"Google, Inc",47,0,/,09/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7240,8509
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Black Leather,789543,Jett/Griffin/Morris/Adler,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",1,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9695
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Black Leather,789543,Jett/Griffin/Morris/Adler,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",22,0,/,06/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7230,9825
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Black Leather,789543,Jett/Griffin/Morris/Adler,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",1,0,/,06/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7230,9826
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Black Leather,789543,Jett/Griffin/Morris/Adler,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",1,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11759
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Black Leather,789543,Jett/Griffin/Morris/Adler,APPLE ,APP1,Mechanical,01,0,0.02,100,90,14319,90,0.02,Apple Computer Inc.,3,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7139
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Black Leather,789543,Jett/Griffin/Morris/Adler,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14319,90,0.04,"Google, Inc",4,0,/,09/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7240,8470
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Black Leather,789543,Jett/Griffin/Morris/Adler,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",1,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11289
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BLACKMAIL,1106188,Jett/FOWLEY,SOCAN,SOCA,Digital Internet,17,37.5,0.14,100,90,14319,90,0.13,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17335
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BLACKMAIL,1106188,Jett/FOWLEY,SOCAN,SOCA,Digital Internet,17,37.5,0.09,100,90,14319,90,0.08,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17336
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,BLACKMAIL,1106188,Jett/FOWLEY,SOCAN,SOCA,Digital Internet,17,37.5,0.12,100,90,14319,90,0.11,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17337
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Brighter Day,789544,Jett/Child,SOCAN,SOCA,Digital Internet,17,25,0.01,100,90,14319,90,0.01,,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC,CAD,7188,17455
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,C'Mon,789545,Jett,SOCAN,SOCA,TV,20,25,6.87,100,90,14319,90,6.18,RUNAWAYS - RUNAWAYS,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - RC,CAD,7188,17338
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,California Paradise,814886,Jett/Mitchell/Pesavento/Vincent Fowley,SOCAN,SOCA,Digital Internet,17,12.5,0.04,100,90,14319,90,0.04,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17339
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,California Paradise,814886,Jett/Mitchell/Pesavento/Vincent Fowley,SOCAN,SOCA,Digital Internet,17,12.5,0.06,100,90,14319,90,0.05,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17340
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,California Paradise,814886,Jett/Mitchell/Pesavento/Vincent Fowley,SOCAN,SOCA,Digital Internet,17,12.5,0.01,100,90,14319,90,0.01,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17341
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,California Paradise,814886,Jett/Mitchell/Pesavento/Vincent Fowley,SOCAN,SOCA,Digital Internet,17,12.5,0.04,100,90,14319,90,0.04,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17342
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,California Paradise,814886,Jett/Mitchell/Pesavento/Vincent Fowley,SOCAN,SOCA,TV,20,12.5,13.43,100,90,14319,90,12.09,RUNAWAYS - RUNAWAYS,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - RC,CAD,7188,17343
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cemetary Baby,789547,Alva/Diaz/Diaz,APPLE ,APP1,Mechanical,01,0,0.13,100,90,14319,90,0.12,Apple Computer Inc.,2,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7202
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cemetary Baby,789547,Alva/Diaz/Diaz,SPOTIFY,SPOT,Mechanical,01,0,0.02,100,90,14319,90,0.02,Spotify AB,25,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10212
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,1.23,100,90,14319,90,1.11,R V - R V,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - SPARK,CAD,7188,17360
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,0.54,100,90,14319,90,0.49,TRUE BLOOD - TURN TURN TURN,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - CPOP,CAD,7188,17361
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,4.7,100,90,14319,90,4.23,WAREHOUSE 13 - RUNAWAY,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - CNLZ,CAD,7188,17362
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,26.75,100,90,14319,90,24.08,GUARDIANS OF THE GALAXY - GUAR,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - MOV1,CAD,7188,17363
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,8.66,100,90,14319,90,7.79,GUARDIANS OF THE GALAXY - GUAR,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - MOV2,CAD,7188,17364
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,14.48,100,90,14319,90,13.03,GUARDIANS OF THE GALAXY - GUAR,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - MOV3,CAD,7188,17365
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,6.75,100,90,14319,90,6.08,GUARDIANS OF THE GALAXY - GUAR,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - MOV4,CAD,7188,17366
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,1.22,100,90,14319,90,1.1,GUARDIANS OF THE GALAXY - GUAR,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - SUP2,CAD,7188,17367
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,2.93,100,90,14319,90,2.64,GUARDIANS OF THE GALAXY - GUAR,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - SUP3,CAD,7188,17368
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,0.29,100,90,14319,90,0.26,GUARDIANS OF THE GALAXY - GUAR,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - SUP4,CAD,7188,17369
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,2.01,100,90,14319,90,1.81,GUARDIANS OF THE GALAXY - GUAR,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - SUPE,CAD,7188,17370
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,0.05,100,90,14319,90,0.05,HIT THE FLOOR - UPSET,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - SCHD2,CAD,7188,17371
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,1.6,100,90,14319,90,1.44,HIT THE FLOOR - UPSET,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - SUPC1,CAD,7188,17372
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,0.46,100,90,14319,90,0.41,HIT THE FLOOR - UPSET,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - SUPC2,CAD,7188,17373
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,0.57,100,90,14319,90,0.51,HIT THE FLOOR - UPSET,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - SUPC3,CAD,7188,17374
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cable,14,25,0.24,100,90,14319,90,0.22,HIT THE FLOOR - UPSET,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - SUPC4,CAD,7188,17375
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Cinema,12,25,0.77,100,90,14319,90,0.69,GUARDIANS OF THE GALAXY - GUAR,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - CN,CAD,7188,17376
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,TV,20,25,54.08,100,90,14319,90,48.67,RUNAWAYS - RUNAWAYS,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - RC,CAD,7188,17377
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Digital Audio-Visual,16,25,0.01,100,90,14319,90,0.01,DAZED AND CONFUSED - DAZED AND,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - SHOMI,CAD,7188,17378
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Digital Audio-Visual,16,25,0.01,100,90,14319,90,0.01,O C - MAN OF THE YEAR,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC - SHOMI,CAD,7188,17379
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Cherry Bomb,789548,Jett/Vincent Fowley,SOCAN,SOCA,Census Radio,10,25,6.24,100,90,14319,90,5.62,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17344
